time_s,time_us,cookie,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1656912056,240266,5277,-81,2,-82,2022-07-04T08:20:56,1656912056.243438,2022-07-04T08:20:56
1656912056,910081,5278,-83,-1,-86,2022-07-04T08:20:56,1656912056.913089,2022-07-04T08:20:56
1656912057,500346,5279,-83,-1,-86,2022-07-04T08:20:57,1656912057.503099,2022-07-04T08:20:57
1656912058,60441,5280,-83,-1,-85,2022-07-04T08:20:58,1656912058.064107,2022-07-04T08:20:58
1656912058,619998,5281,-82,0,-85,2022-07-04T08:20:58,1656912058.623188,2022-07-04T08:20:58
1656912059,149772,5282,-82,1,-84,2022-07-04T08:20:59,1656912059.153562,2022-07-04T08:20:59
1656912062,920861,5283,-74,6,-75,2022-07-04T08:21:02,1656912062.923841,2022-07-04T08:21:02
1656912064,10316,5284,-72,7,-73,2022-07-04T08:21:04,1656912064.012861,2022-07-04T08:21:04
1656912064,589831,5285,-70,9,-70,2022-07-04T08:21:04,1656912064.593159,2022-07-04T08:21:04
1656912065,232323,5286,-69,10,-70,2022-07-04T08:21:05,1656912065.235081,2022-07-04T08:21:05
1656912065,959724,5287,-70,10,-70,2022-07-04T08:21:05,1656912065.962962,2022-07-04T08:21:05
1656912066,512806,5288,-70,9,-71,2022-07-04T08:21:06,1656912066.516368,2022-07-04T08:21:06
1656912067,170911,5289,-73,9,-73,2022-07-04T08:21:07,1656912067.173956,2022-07-04T08:21:07
1656912067,821084,5290,-73,7,-74,2022-07-04T08:21:07,1656912067.82414,2022-07-04T08:21:07
1656912071,620665,5291,-75,5,-77,2022-07-04T08:21:11,1656912071.623562,2022-07-04T08:21:11
1656912072,189804,5292,-76,5,-77,2022-07-04T08:21:12,1656912072.196258,2022-07-04T08:21:12
1656912072,780707,5293,-76,4,-78,2022-07-04T08:21:12,1656912072.783808,2022-07-04T08:21:12
1656912073,349810,5294,-76,4,-77,2022-07-04T08:21:13,1656912073.353871,2022-07-04T08:21:13
1656912073,980548,5295,-79,1,-81,2022-07-04T08:21:13,1656912073.984258,2022-07-04T08:21:13
1656912074,531284,5296,-78,3,-79,2022-07-04T08:21:14,1656912074.534252,2022-07-04T08:21:14
1656912075,60195,5297,-77,3,-79,2022-07-04T08:21:15,1656912075.064239,2022-07-04T08:21:15
1656912075,610264,5298,-77,3,-78,2022-07-04T08:21:15,1656912075.613817,2022-07-04T08:21:15
1656912076,220352,5299,-78,2,-79,2022-07-04T08:21:16,1656912076.223381,2022-07-04T08:21:16
1656912079,939867,5300,-78,1,-80,2022-07-04T08:21:19,1656912079.942942,2022-07-04T08:21:19
1656912080,479727,5301,-77,3,-78,2022-07-04T08:21:20,1656912080.483207,2022-07-04T08:21:20
1656912081,539582,5302,-77,4,-78,2022-07-04T08:21:21,1656912081.54246,2022-07-04T08:21:21
1656912082,179908,5303,-78,1,-80,2022-07-04T08:21:22,1656912082.183427,2022-07-04T08:21:22
1656912082,729453,5304,-78,2,-80,2022-07-04T08:21:22,1656912082.732439,2022-07-04T08:21:22
1656912083,279419,5305,-77,4,-78,2022-07-04T08:21:23,1656912083.283452,2022-07-04T08:21:23
1656912083,951035,5306,-78,2,-80,2022-07-04T08:21:23,1656912083.95428,2022-07-04T08:21:23
1656912084,569426,5307,-77,4,-78,2022-07-04T08:21:24,1656912084.572942,2022-07-04T08:21:24
1656912088,360574,5308,-77,4,-78,2022-07-04T08:21:28,1656912088.364034,2022-07-04T08:21:28
1656912088,969834,5309,-78,2,-80,2022-07-04T08:21:28,1656912088.973029,2022-07-04T08:21:28
1656912089,600628,5310,-77,4,-78,2022-07-04T08:21:29,1656912089.605014,2022-07-04T08:21:29
1656912090,150059,5311,-78,2,-79,2022-07-04T08:21:30,1656912090.153045,2022-07-04T08:21:30
1656912090,740103,5312,-78,3,-79,2022-07-04T08:21:30,1656912090.743655,2022-07-04T08:21:30
1656912091,419283,5313,-78,4,-75,2022-07-04T08:21:31,1656912091.422295,2022-07-04T08:21:31
1656912092,30319,5314,-77,3,-79,2022-07-04T08:21:32,1656912092.033136,2022-07-04T08:21:32
1656912092,579520,5315,-76,4,-77,2022-07-04T08:21:32,1656912092.582381,2022-07-04T08:21:32
1656912093,120340,5316,-77,4,-78,2022-07-04T08:21:33,1656912093.124163,2022-07-04T08:21:33
1656912097,370356,5317,-76,4,-77,2022-07-04T08:21:37,1656912097.372992,2022-07-04T08:21:37
1656912097,990046,5318,-76,5,-77,2022-07-04T08:21:37,1656912097.993712,2022-07-04T08:21:37
1656912098,541261,5319,-75,5,-76,2022-07-04T08:21:38,1656912098.544669,2022-07-04T08:21:38
1656912099,111500,5320,-75,5,-76,2022-07-04T08:21:39,1656912099.11476,2022-07-04T08:21:39
1656912099,679151,5321,-75,6,-75,2022-07-04T08:21:39,1656912099.682112,2022-07-04T08:21:39
1656912100,259416,5322,-75,6,-76,2022-07-04T08:21:40,1656912100.263016,2022-07-04T08:21:40
1656912100,810131,5323,-75,6,-76,2022-07-04T08:21:40,1656912100.813221,2022-07-04T08:21:40
1656912101,409099,5324,-75,5,-76,2022-07-04T08:21:41,1656912101.412437,2022-07-04T08:21:41
1656912105,159831,5325,-73,8,-74,2022-07-04T08:21:45,1656912105.162805,2022-07-04T08:21:45
1656912105,689144,5326,-72,8,-73,2022-07-04T08:21:45,1656912105.691987,2022-07-04T08:21:45
1656912106,239636,5327,-70,8,-71,2022-07-04T08:21:46,1656912106.243209,2022-07-04T08:21:46
1656912106,780008,5328,-70,9,-70,2022-07-04T08:21:46,1656912106.783347,2022-07-04T08:21:46
1656912107,339828,5329,-70,9,-70,2022-07-04T08:21:47,1656912107.342411,2022-07-04T08:21:47
1656912108,11160,5330,-70,9,-71,2022-07-04T08:21:48,1656912108.014543,2022-07-04T08:21:48
1656912108,569220,5331,-70,9,-71,2022-07-04T08:21:48,1656912108.572502,2022-07-04T08:21:48
1656912109,109080,5332,-71,8,-71,2022-07-04T08:21:49,1656912109.113728,2022-07-04T08:21:49
1656912109,679174,5333,-71,8,-72,2022-07-04T08:21:49,1656912109.682772,2022-07-04T08:21:49
1656912113,461169,5334,-74,7,-74,2022-07-04T08:21:53,1656912113.467225,2022-07-04T08:21:53
1656912114,59926,5335,-74,7,-75,2022-07-04T08:21:54,1656912114.063308,2022-07-04T08:21:54
1656912114,608803,5336,-74,6,-74,2022-07-04T08:21:54,1656912114.612814,2022-07-04T08:21:54
1656912115,168532,5337,-74,6,-75,2022-07-04T08:21:55,1656912115.172818,2022-07-04T08:21:55
1656912115,700131,5338,-74,6,-74,2022-07-04T08:21:55,1656912115.703365,2022-07-04T08:21:55
1656912116,319312,5339,-74,7,-74,2022-07-04T08:21:56,1656912116.322853,2022-07-04T08:21:56
1656912116,936258,5340,-74,7,-74,2022-07-04T08:21:56,1656912116.938843,2022-07-04T08:21:56
1656912117,509400,5341,-73,8,-74,2022-07-04T08:21:57,1656912117.512828,2022-07-04T08:21:57
1656912118,159129,5342,-72,8,-73,2022-07-04T08:21:58,1656912118.162182,2022-07-04T08:21:58
1656912121,887358,5343,-71,8,-72,2022-07-04T08:22:01,1656912121.890848,2022-07-04T08:22:01
1656912122,440063,5344,-71,8,-71,2022-07-04T08:22:02,1656912122.443593,2022-07-04T08:22:02
1656912123,18882,5345,-71,8,-72,2022-07-04T08:22:03,1656912123.022321,2022-07-04T08:22:03
1656912123,571866,5346,-71,8,-71,2022-07-04T08:22:03,1656912123.576112,2022-07-04T08:22:03
1656912124,118792,5347,-71,9,-71,2022-07-04T08:22:04,1656912124.122268,2022-07-04T08:22:04
1656912124,649365,5348,-72,9,-72,2022-07-04T08:22:04,1656912124.65233,2022-07-04T08:22:04
1656912125,198772,5349,-70,9,-71,2022-07-04T08:22:05,1656912125.201839,2022-07-04T08:22:05
1656912125,749567,5350,-70,9,-71,2022-07-04T08:22:05,1656912125.753261,2022-07-04T08:22:05
1656912126,430247,5351,-70,9,-71,2022-07-04T08:22:06,1656912126.433299,2022-07-04T08:22:06
1656912130,649051,5352,-70,9,-70,2022-07-04T08:22:10,1656912130.652408,2022-07-04T08:22:10
1656912131,220396,5353,-70,9,-70,2022-07-04T08:22:11,1656912131.223484,2022-07-04T08:22:11
1656912131,788930,5354,-69,10,-70,2022-07-04T08:22:11,1656912131.791869,2022-07-04T08:22:11
1656912132,450013,5355,-69,9,-70,2022-07-04T08:22:12,1656912132.452955,2022-07-04T08:22:12
1656912134,78994,5356,-70,9,-71,2022-07-04T08:22:14,1656912134.082151,2022-07-04T08:22:14
1656912134,659082,5357,-72,8,-73,2022-07-04T08:22:14,1656912134.663205,2022-07-04T08:22:14
1656912138,438800,5358,-75,6,-76,2022-07-04T08:22:18,1656912138.442455,2022-07-04T08:22:18
1656912139,49675,5359,-75,6,-76,2022-07-04T08:22:19,1656912139.053708,2022-07-04T08:22:19
1656912139,711046,5360,-76,6,-76,2022-07-04T08:22:19,1656912139.715249,2022-07-04T08:22:19
1656912141,319060,5361,-75,6,-76,2022-07-04T08:22:21,1656912141.323885,2022-07-04T08:22:21
1656912141,908341,5362,-75,6,-76,2022-07-04T08:22:21,1656912141.911593,2022-07-04T08:22:21
1656912142,498317,5363,-75,6,-76,2022-07-04T08:22:22,1656912142.50119,2022-07-04T08:22:22
1656912143,78668,5364,-76,5,-77,2022-07-04T08:22:23,1656912143.081985,2022-07-04T08:22:23
1656912147,338320,5365,-76,5,-77,2022-07-04T08:22:27,1656912147.345147,2022-07-04T08:22:27
1656912147,929903,5366,-78,3,-79,2022-07-04T08:22:27,1656912147.936866,2022-07-04T08:22:27
1656912148,478320,5367,-77,5,-78,2022-07-04T08:22:28,1656912148.481787,2022-07-04T08:22:28
1656912149,48900,5368,-78,4,-79,2022-07-04T08:22:29,1656912149.052093,2022-07-04T08:22:29
1656912149,598644,5369,-77,5,-78,2022-07-04T08:22:29,1656912149.603811,2022-07-04T08:22:29
1656912150,154958,5370,-78,4,-79,2022-07-04T08:22:30,1656912150.158735,2022-07-04T08:22:30
1656912150,698381,5371,-78,3,-80,2022-07-04T08:22:30,1656912150.701513,2022-07-04T08:22:30
1656912151,239359,5372,-79,2,-80,2022-07-04T08:22:31,1656912151.242604,2022-07-04T08:22:31
1656912154,969237,5373,-78,3,-79,2022-07-04T08:22:34,1656912154.972059,2022-07-04T08:22:34
1656912155,618469,5374,-77,3,-79,2022-07-04T08:22:35,1656912155.621994,2022-07-04T08:22:35
1656912157,238008,5375,-80,2,-81,2022-07-04T08:22:37,1656912157.241123,2022-07-04T08:22:37
1656912157,848293,5376,-80,2,-82,2022-07-04T08:22:37,1656912157.851419,2022-07-04T08:22:37
1656912158,474178,5377,-78,4,-79,2022-07-04T08:22:38,1656912158.477704,2022-07-04T08:22:38
1656912159,59465,5378,-80,1,-82,2022-07-04T08:22:39,1656912159.062518,2022-07-04T08:22:39
1656912159,650061,5379,-78,3,-79,2022-07-04T08:22:39,1656912159.653266,2022-07-04T08:22:39
1656912163,360254,5380,-77,4,-79,2022-07-04T08:22:43,1656912163.363436,2022-07-04T08:22:43
1656912164,29017,5381,-80,2,-81,2022-07-04T08:22:44,1656912164.031952,2022-07-04T08:22:44
1656912164,579185,5382,-78,3,-79,2022-07-04T08:22:44,1656912164.582075,2022-07-04T08:22:44
1656912165,108054,5383,-80,1,-82,2022-07-04T08:22:45,1656912165.111543,2022-07-04T08:22:45
1656912165,669405,5384,-78,3,-79,2022-07-04T08:22:45,1656912165.672404,2022-07-04T08:22:45
1656912166,718579,5385,-79,2,-80,2022-07-04T08:22:46,1656912166.721559,2022-07-04T08:22:46
1656912167,260408,5386,-79,2,-81,2022-07-04T08:22:47,1656912167.264356,2022-07-04T08:22:47
1656912171,510817,5387,-77,4,-78,2022-07-04T08:22:51,1656912171.513838,2022-07-04T08:22:51
1656912172,170588,5388,-77,4,-78,2022-07-04T08:22:52,1656912172.17401,2022-07-04T08:22:52
1656912172,738332,5389,-77,4,-78,2022-07-04T08:22:52,1656912172.741629,2022-07-04T08:22:52
1656912173,339742,5390,-76,5,-77,2022-07-04T08:22:53,1656912173.342604,2022-07-04T08:22:53
1656912174,964,5391,-76,4,-77,2022-07-04T08:22:54,1656912174.004448,2022-07-04T08:22:54
1656912174,569105,5392,-76,5,-77,2022-07-04T08:22:54,1656912174.571808,2022-07-04T08:22:54
1656912175,128183,5393,-77,4,-78,2022-07-04T08:22:55,1656912175.13077,2022-07-04T08:22:55
1656912175,657850,5394,-77,4,-78,2022-07-04T08:22:55,1656912175.661106,2022-07-04T08:22:55
1656912176,199285,5395,-79,2,-80,2022-07-04T08:22:56,1656912176.203316,2022-07-04T08:22:56
1656912180,48389,5396,-77,4,-78,2022-07-04T08:23:00,1656912180.052156,2022-07-04T08:23:00
1656912180,646594,5397,-77,5,-77,2022-07-04T08:23:00,1656912180.651346,2022-07-04T08:23:00
1656912181,187839,5398,-79,3,-80,2022-07-04T08:23:01,1656912181.190863,2022-07-04T08:23:01
1656912181,719027,5399,-80,2,-81,2022-07-04T08:23:01,1656912181.72232,2022-07-04T08:23:01
1656912182,258538,5400,-79,2,-81,2022-07-04T08:23:02,1656912182.262937,2022-07-04T08:23:02
1656912182,839105,5401,-79,2,-81,2022-07-04T08:23:02,1656912182.842208,2022-07-04T08:23:02
1656912183,438508,5402,-78,3,-79,2022-07-04T08:23:03,1656912183.441542,2022-07-04T08:23:03
1656912184,18320,5403,-78,3,-80,2022-07-04T08:23:04,1656912184.02186,2022-07-04T08:23:04
1656912184,611357,5404,-77,3,-79,2022-07-04T08:23:04,1656912184.61482,2022-07-04T08:23:04
1656912188,297728,5405,-80,1,-82,2022-07-04T08:23:08,1656912188.300814,2022-07-04T08:23:08
1656912188,948364,5406,-80,1,-82,2022-07-04T08:23:08,1656912188.951267,2022-07-04T08:23:08
1656912189,517535,5407,-77,4,-78,2022-07-04T08:23:09,1656912189.520603,2022-07-04T08:23:09
1656912190,108722,5408,-78,3,-79,2022-07-04T08:23:10,1656912190.113551,2022-07-04T08:23:10
1656912190,758030,5409,-77,4,-79,2022-07-04T08:23:10,1656912190.761212,2022-07-04T08:23:10
1656912191,319734,5410,-77,5,-77,2022-07-04T08:23:11,1656912191.326007,2022-07-04T08:23:11
1656912191,900008,5411,-77,5,-78,2022-07-04T08:23:11,1656912191.903546,2022-07-04T08:23:11
1656912192,557800,5412,-75,5,-76,2022-07-04T08:23:12,1656912192.561582,2022-07-04T08:23:12
1656912193,88834,5413,-75,6,-76,2022-07-04T08:23:13,1656912193.093012,2022-07-04T08:23:13
1656912196,838115,5414,-76,5,-77,2022-07-04T08:23:16,1656912196.841543,2022-07-04T08:23:16
1656912197,447519,5415,-76,5,-77,2022-07-04T08:23:17,1656912197.450655,2022-07-04T08:23:17
1656912198,17583,5416,-76,6,-77,2022-07-04T08:23:18,1656912198.021144,2022-07-04T08:23:18
1656912198,578682,5417,-74,6,-75,2022-07-04T08:23:18,1656912198.582524,2022-07-04T08:23:18
1656912199,188251,5418,-73,7,-74,2022-07-04T08:23:19,1656912199.191621,2022-07-04T08:23:19
1656912199,769149,5419,-72,8,-73,2022-07-04T08:23:19,1656912199.772701,2022-07-04T08:23:19
1656912200,367708,5420,-73,8,-73,2022-07-04T08:23:20,1656912200.370818,2022-07-04T08:23:20
1656912200,988330,5421,-74,7,-74,2022-07-04T08:23:20,1656912200.991222,2022-07-04T08:23:20
1656912201,517599,5422,-75,6,-76,2022-07-04T08:23:21,1656912201.520387,2022-07-04T08:23:21
1656912205,168578,5423,-78,3,-79,2022-07-04T08:23:25,1656912205.173045,2022-07-04T08:23:25
1656912205,771412,5424,-78,3,-79,2022-07-04T08:23:25,1656912205.774435,2022-07-04T08:23:25
1656912206,329082,5425,-77,5,-78,2022-07-04T08:23:26,1656912206.332446,2022-07-04T08:23:26
1656912206,898510,5426,-79,3,-80,2022-07-04T08:23:26,1656912206.901929,2022-07-04T08:23:26
1656912207,537644,5427,-78,3,-79,2022-07-04T08:23:27,1656912207.541342,2022-07-04T08:23:27
1656912208,67580,5428,-79,3,-80,2022-07-04T08:23:28,1656912208.070622,2022-07-04T08:23:28
1656912208,657483,5429,-77,3,-78,2022-07-04T08:23:28,1656912208.661551,2022-07-04T08:23:28
1656912209,307893,5430,-77,4,-78,2022-07-04T08:23:29,1656912209.310886,2022-07-04T08:23:29
1656912209,927361,5431,-78,2,-80,2022-07-04T08:23:29,1656912209.930227,2022-07-04T08:23:29
1656912214,158441,5432,-74,7,-75,2022-07-04T08:23:34,1656912214.16254,2022-07-04T08:23:34
1656912214,738476,5433,-75,6,-76,2022-07-04T08:23:34,1656912214.741359,2022-07-04T08:23:34
1656912215,268395,5434,-73,7,-75,2022-07-04T08:23:35,1656912215.271998,2022-07-04T08:23:35
1656912215,828557,5435,-72,8,-73,2022-07-04T08:23:35,1656912215.832244,2022-07-04T08:23:35
1656912216,437951,5436,-70,10,-71,2022-07-04T08:23:36,1656912216.44187,2022-07-04T08:23:36
1656912217,37072,5437,-70,9,-71,2022-07-04T08:23:37,1656912217.04016,2022-07-04T08:23:37
1656912217,587097,5438,-72,8,-72,2022-07-04T08:23:37,1656912217.590568,2022-07-04T08:23:37
1656912218,147493,5439,-75,6,-75,2022-07-04T08:23:38,1656912218.150369,2022-07-04T08:23:38
1656912222,442064,5440,-76,5,-77,2022-07-04T08:23:42,1656912222.445242,2022-07-04T08:23:42
1656912223,18143,5441,-75,6,-76,2022-07-04T08:23:43,1656912223.02146,2022-07-04T08:23:43
1656912224,167535,5442,-73,8,-73,2022-07-04T08:23:44,1656912224.170521,2022-07-04T08:23:44
1656912224,717260,5443,-73,8,-73,2022-07-04T08:23:44,1656912224.720689,2022-07-04T08:23:44
1656912225,257859,5444,-73,8,-74,2022-07-04T08:23:45,1656912225.261019,2022-07-04T08:23:45
1656912225,798793,5445,-74,6,-75,2022-07-04T08:23:45,1656912225.802717,2022-07-04T08:23:45
1656912226,357222,5446,-76,6,-77,2022-07-04T08:23:46,1656912226.360494,2022-07-04T08:23:46
1656912230,127781,5447,-77,4,-79,2022-07-04T08:23:50,1656912230.130789,2022-07-04T08:23:50
1656912230,658205,5448,-77,4,-79,2022-07-04T08:23:50,1656912230.661599,2022-07-04T08:23:50
1656912231,238723,5449,-79,3,-80,2022-07-04T08:23:51,1656912231.241916,2022-07-04T08:23:51
1656912231,837233,5450,-79,3,-80,2022-07-04T08:23:51,1656912231.840219,2022-07-04T08:23:51
1656912232,447389,5451,-77,5,-78,2022-07-04T08:23:52,1656912232.450688,2022-07-04T08:23:52
1656912233,44641,5452,-79,2,-80,2022-07-04T08:23:53,1656912233.047814,2022-07-04T08:23:53
1656912233,688334,5453,-79,3,-80,2022-07-04T08:23:53,1656912233.6916,2022-07-04T08:23:53
1656912234,247395,5454,-80,2,-81,2022-07-04T08:23:54,1656912234.250826,2022-07-04T08:23:54
1656912234,777584,5455,-78,4,-79,2022-07-04T08:23:54,1656912234.780438,2022-07-04T08:23:54
1656912238,440690,5456,-71,9,-71,2022-07-04T08:23:58,1656912238.443587,2022-07-04T08:23:58
1656912238,987852,5457,-71,9,-72,2022-07-04T08:23:58,1656912238.990988,2022-07-04T08:23:58
1656912239,528272,5458,-71,9,-72,2022-07-04T08:23:59,1656912239.53096,2022-07-04T08:23:59
1656912240,189507,5459,-73,8,-73,2022-07-04T08:24:00,1656912240.195278,2022-07-04T08:24:00
1656912240,758384,5460,-74,7,-75,2022-07-04T08:24:00,1656912240.762063,2022-07-04T08:24:00
1656912241,917812,5461,-76,5,-77,2022-07-04T08:24:01,1656912241.921077,2022-07-04T08:24:01
1656912242,477718,5462,-76,5,-77,2022-07-04T08:24:02,1656912242.481377,2022-07-04T08:24:02
1656912243,37753,5463,-76,5,-77,2022-07-04T08:24:03,1656912243.041883,2022-07-04T08:24:03
1656912246,788449,5464,-77,5,-78,2022-07-04T08:24:06,1656912246.791428,2022-07-04T08:24:06
1656912247,358915,5465,-77,5,-78,2022-07-04T08:24:07,1656912247.362117,2022-07-04T08:24:07
1656912248,28060,5466,-76,5,-77,2022-07-04T08:24:08,1656912248.031378,2022-07-04T08:24:08
1656912248,607953,5467,-75,6,-76,2022-07-04T08:24:08,1656912248.610965,2022-07-04T08:24:08
1656912249,209952,5468,-75,6,-76,2022-07-04T08:24:09,1656912249.213333,2022-07-04T08:24:09
1656912249,788049,5469,-75,6,-76,2022-07-04T08:24:09,1656912249.794544,2022-07-04T08:24:09
1656912250,328651,5470,-74,7,-75,2022-07-04T08:24:10,1656912250.331618,2022-07-04T08:24:10
1656912250,858027,5471,-74,7,-75,2022-07-04T08:24:10,1656912250.86389,2022-07-04T08:24:10
1656912251,398642,5472,-74,7,-74,2022-07-04T08:24:11,1656912251.405213,2022-07-04T08:24:11
1656912255,209026,5473,-71,8,-71,2022-07-04T08:24:15,1656912255.213593,2022-07-04T08:24:15
1656912255,789180,5474,-72,9,-72,2022-07-04T08:24:15,1656912255.792739,2022-07-04T08:24:15
1656912256,368257,5475,-72,8,-73,2022-07-04T08:24:16,1656912256.3717,2022-07-04T08:24:16
1656912256,908472,5476,-73,6,-75,2022-07-04T08:24:16,1656912256.911509,2022-07-04T08:24:16
1656912257,478512,5477,-75,6,-75,2022-07-04T08:24:17,1656912257.481578,2022-07-04T08:24:17
1656912258,49567,5478,-75,6,-76,2022-07-04T08:24:18,1656912258.052448,2022-07-04T08:24:18
1656912259,650212,5479,-75,6,-76,2022-07-04T08:24:19,1656912259.652842,2022-07-04T08:24:19
1656912263,400316,5480,-77,5,-78,2022-07-04T08:24:23,1656912263.40756,2022-07-04T08:24:23
1656912263,958771,5481,-78,4,-79,2022-07-04T08:24:23,1656912263.962694,2022-07-04T08:24:23
1656912264,508954,5482,-78,4,-79,2022-07-04T08:24:24,1656912264.512955,2022-07-04T08:24:24
1656912265,591782,5483,-78,3,-79,2022-07-04T08:24:25,1656912265.595557,2022-07-04T08:24:25
1656912266,229807,5484,-79,3,-80,2022-07-04T08:24:26,1656912266.232821,2022-07-04T08:24:26
1656912266,770460,5485,-79,2,-81,2022-07-04T08:24:26,1656912266.77336,2022-07-04T08:24:26
1656912267,360093,5486,-78,3,-79,2022-07-04T08:24:27,1656912267.363099,2022-07-04T08:24:27
1656912268,65195,5487,-80,2,-82,2022-07-04T08:24:28,1656912268.06834,2022-07-04T08:24:28
1656912271,790757,5488,-77,5,-77,2022-07-04T08:24:31,1656912271.794207,2022-07-04T08:24:31
1656912272,349844,5489,-75,5,-76,2022-07-04T08:24:32,1656912272.353191,2022-07-04T08:24:32
1656912274,239350,5490,-72,8,-73,2022-07-04T08:24:34,1656912274.243229,2022-07-04T08:24:34
1656912274,939246,5491,-71,8,-71,2022-07-04T08:24:34,1656912274.943519,2022-07-04T08:24:34
1656912275,479457,5492,-71,9,-72,2022-07-04T08:24:35,1656912275.482987,2022-07-04T08:24:35
1656912276,100076,5493,-70,9,-71,2022-07-04T08:24:36,1656912276.103573,2022-07-04T08:24:36
1656912276,683575,5494,-70,9,-71,2022-07-04T08:24:36,1656912276.687448,2022-07-04T08:24:36
1656912280,430131,5495,-73,8,-74,2022-07-04T08:24:40,1656912280.434187,2022-07-04T08:24:40
1656912281,99485,5496,-74,7,-75,2022-07-04T08:24:41,1656912281.103527,2022-07-04T08:24:41
1656912282,220524,5497,-74,6,-76,2022-07-04T08:24:42,1656912282.224223,2022-07-04T08:24:42
1656912282,800370,5498,-75,6,-76,2022-07-04T08:24:42,1656912282.803985,2022-07-04T08:24:42
1656912283,360395,5499,-75,6,-76,2022-07-04T08:24:43,1656912283.363829,2022-07-04T08:24:43
1656912283,969811,5500,-75,5,-76,2022-07-04T08:24:43,1656912283.973068,2022-07-04T08:24:43
1656912284,530580,5501,-76,6,-76,2022-07-04T08:24:44,1656912284.533581,2022-07-04T08:24:44
1656912285,99722,5502,-76,5,-77,2022-07-04T08:24:45,1656912285.103519,2022-07-04T08:24:45
1656912289,390692,5503,-76,5,-77,2022-07-04T08:24:49,1656912289.39379,2022-07-04T08:24:49
1656912290,51153,5504,-77,5,-77,2022-07-04T08:24:50,1656912290.053988,2022-07-04T08:24:50
