time_s,time_us,checksum_valid,cookie,frame_no,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1656909846,540823,True,3177,3486,-78,4,-79,2022-07-04T07:44:06,1656909846.542399,2022-07-04T07:44:06
1656909847,100837,True,3178,3487,-79,1,-81,2022-07-04T07:44:07,1656909847.102373,2022-07-04T07:44:07
1656909847,658445,True,3179,3488,-79,3,-80,2022-07-04T07:44:07,1656909847.659973,2022-07-04T07:44:07
1656909848,270772,True,3180,3489,-76,5,-77,2022-07-04T07:44:08,1656909848.273128,2022-07-04T07:44:08
1656909849,590697,True,3181,3491,-76,5,-76,2022-07-04T07:44:09,1656909849.592317,2022-07-04T07:44:09
1656909853,203149,True,3182,3492,-76,5,-77,2022-07-04T07:44:13,1656909853.204773,2022-07-04T07:44:13
1656909853,784435,True,3183,3493,-77,4,-79,2022-07-04T07:44:13,1656909853.786154,2022-07-04T07:44:13
1656909854,511293,True,3184,3494,-76,5,-77,2022-07-04T07:44:14,1656909854.514587,2022-07-04T07:44:14
1656909855,72166,True,3185,3495,-75,6,-76,2022-07-04T07:44:15,1656909855.073701,2022-07-04T07:44:15
1656909855,600946,True,3186,3496,-74,7,-75,2022-07-04T07:44:15,1656909855.602515,2022-07-04T07:44:15
1656909856,151080,True,3187,3497,-74,7,-74,2022-07-04T07:44:16,1656909856.152706,2022-07-04T07:44:16
1656909856,720828,True,3188,3498,-74,7,-75,2022-07-04T07:44:16,1656909856.722358,2022-07-04T07:44:16
1656909857,330855,True,3189,3499,-74,6,-75,2022-07-04T07:44:17,1656909857.332434,2022-07-04T07:44:17
1656909857,951635,True,3190,3500,-75,7,-76,2022-07-04T07:44:17,1656909857.953238,2022-07-04T07:44:17
1656909861,521172,True,3191,3501,-75,7,-75,2022-07-04T07:44:21,1656909861.522734,2022-07-04T07:44:21
1656909862,124303,True,3192,3502,-73,8,-74,2022-07-04T07:44:22,1656909862.125967,2022-07-04T07:44:22
1656909862,731998,True,3193,3503,-72,8,-73,2022-07-04T07:44:22,1656909862.733596,2022-07-04T07:44:22
1656909863,291221,True,3194,3504,-71,9,-72,2022-07-04T07:44:23,1656909863.292794,2022-07-04T07:44:23
1656909863,981161,True,3195,3505,-71,9,-71,2022-07-04T07:44:23,1656909863.982799,2022-07-04T07:44:23
1656909865,91266,True,3196,3507,-70,10,-71,2022-07-04T07:44:25,1656909865.092831,2022-07-04T07:44:25
1656909865,641203,True,3197,3508,-72,9,-72,2022-07-04T07:44:25,1656909865.642743,2022-07-04T07:44:25
1656909866,371073,True,3198,3509,-70,9,-71,2022-07-04T07:44:26,1656909866.372677,2022-07-04T07:44:26
1656909870,91030,True,3199,3510,-71,9,-72,2022-07-04T07:44:30,1656909870.092666,2022-07-04T07:44:30
1656909870,641231,True,3200,3511,-72,8,-72,2022-07-04T07:44:30,1656909870.64285,2022-07-04T07:44:30
1656909871,172048,True,3201,3512,-71,8,-71,2022-07-04T07:44:31,1656909871.175657,2022-07-04T07:44:31
1656909871,711158,True,3202,3513,-72,8,-72,2022-07-04T07:44:31,1656909871.714414,2022-07-04T07:44:31
1656909872,241147,True,3203,3514,-71,9,-71,2022-07-04T07:44:32,1656909872.244482,2022-07-04T07:44:32
1656909872,791306,True,3204,3515,-73,8,-74,2022-07-04T07:44:32,1656909872.79461,2022-07-04T07:44:32
1656909873,341316,True,3205,3516,-71,8,-72,2022-07-04T07:44:33,1656909873.344595,2022-07-04T07:44:33
1656909873,991219,True,3206,3517,-70,9,-71,2022-07-04T07:44:33,1656909873.99421,2022-07-04T07:44:33
1656909874,591947,True,3207,3518,-70,9,-70,2022-07-04T07:44:34,1656909874.593515,2022-07-04T07:44:34
1656909878,241309,True,3208,3519,-75,6,-76,2022-07-04T07:44:38,1656909878.242918,2022-07-04T07:44:38
1656909880,2162,True,3209,3522,-74,6,-75,2022-07-04T07:44:40,1656909880.005171,2022-07-04T07:44:40
1656909880,562582,True,3210,3523,-74,6,-75,2022-07-04T07:44:40,1656909880.565955,2022-07-04T07:44:40
1656909881,612021,True,3211,3525,-74,6,-75,2022-07-04T07:44:41,1656909881.613599,2022-07-04T07:44:41
1656909882,182408,True,3212,3526,-75,6,-76,2022-07-04T07:44:42,1656909882.183956,2022-07-04T07:44:42
1656909882,770597,True,3213,3527,-76,5,-76,2022-07-04T07:44:42,1656909882.772271,2022-07-04T07:44:42
1656909886,321440,True,3214,3528,-71,8,-72,2022-07-04T07:44:46,1656909886.324929,2022-07-04T07:44:46
1656909886,922429,True,3215,3529,-70,9,-70,2022-07-04T07:44:46,1656909886.925777,2022-07-04T07:44:46
1656909887,531750,True,3216,3530,-71,8,-72,2022-07-04T07:44:47,1656909887.535715,2022-07-04T07:44:47
1656909888,121465,True,3217,3531,-71,8,-72,2022-07-04T07:44:48,1656909888.123147,2022-07-04T07:44:48
1656909888,661572,True,3218,3532,-72,8,-73,2022-07-04T07:44:48,1656909888.663176,2022-07-04T07:44:48
1656909889,202179,True,3219,3533,-72,7,-73,2022-07-04T07:44:49,1656909889.20385,2022-07-04T07:44:49
1656909889,761412,True,3220,3534,-73,6,-75,2022-07-04T07:44:49,1656909889.76336,2022-07-04T07:44:49
1656909894,372488,True,3221,3537,-76,4,-77,2022-07-04T07:44:54,1656909894.375842,2022-07-04T07:44:54
1656909894,902437,True,3222,3538,-76,4,-77,2022-07-04T07:44:54,1656909894.906045,2022-07-04T07:44:54
1656909895,536971,True,3223,3539,-74,5,-75,2022-07-04T07:44:55,1656909895.538724,2022-07-04T07:44:55
1656909896,161923,True,3224,3540,-75,5,-76,2022-07-04T07:44:56,1656909896.165288,2022-07-04T07:44:56
1656909896,731550,True,3225,3541,-74,6,-74,2022-07-04T07:44:56,1656909896.733859,2022-07-04T07:44:56
1656909897,263076,True,3226,3542,-74,6,-75,2022-07-04T07:44:57,1656909897.264638,2022-07-04T07:44:57
1656909897,832234,True,3227,3543,-73,6,-74,2022-07-04T07:44:57,1656909897.835735,2022-07-04T07:44:57
1656909898,512823,True,3228,3544,-72,7,-73,2022-07-04T07:44:58,1656909898.516232,2022-07-04T07:44:58
1656909899,131148,True,3229,3545,-73,6,-74,2022-07-04T07:44:59,1656909899.133036,2022-07-04T07:44:59
1656909902,722123,True,3230,3546,-72,7,-73,2022-07-04T07:45:02,1656909902.723942,2022-07-04T07:45:02
1656909903,271796,True,3231,3547,-73,7,-73,2022-07-04T07:45:03,1656909903.273597,2022-07-04T07:45:03
1656909903,802315,True,3232,3548,-73,6,-74,2022-07-04T07:45:03,1656909903.804449,2022-07-04T07:45:03
1656909904,381770,True,3233,3549,-73,7,-74,2022-07-04T07:45:04,1656909904.383408,2022-07-04T07:45:04
1656909905,31905,True,3234,3550,-74,5,-75,2022-07-04T07:45:05,1656909905.033457,2022-07-04T07:45:05
1656909905,581839,True,3235,3551,-75,8,-76,2022-07-04T07:45:05,1656909905.58357,2022-07-04T07:45:05
1656909907,351606,True,3236,3554,-80,5,-81,2022-07-04T07:45:07,1656909907.35319,2022-07-04T07:45:07
1656909911,72581,True,3237,3555,-82,2,-84,2022-07-04T07:45:11,1656909911.074185,2022-07-04T07:45:11
1656909911,632928,True,3238,3556,-79,5,-80,2022-07-04T07:45:11,1656909911.637104,2022-07-04T07:45:11
1656909912,214197,True,3239,3557,-81,4,-82,2022-07-04T07:45:12,1656909912.217532,2022-07-04T07:45:12
1656909912,805421,True,3240,3558,-80,4,-81,2022-07-04T07:45:12,1656909912.807118,2022-07-04T07:45:12
1656909913,392421,True,3241,3559,-76,7,-77,2022-07-04T07:45:13,1656909913.394023,2022-07-04T07:45:13
1656909914,42690,True,3242,3560,-76,6,-77,2022-07-04T07:45:14,1656909914.04432,2022-07-04T07:45:14
1656909914,661960,True,3243,3561,-75,7,-76,2022-07-04T07:45:14,1656909914.663488,2022-07-04T07:45:14
1656909915,211925,True,3244,3562,-74,8,-75,2022-07-04T07:45:15,1656909915.213534,2022-07-04T07:45:15
1656909919,331955,True,3245,3564,-75,8,-76,2022-07-04T07:45:19,1656909919.333548,2022-07-04T07:45:19
1656909919,901885,True,3246,3565,-76,7,-77,2022-07-04T07:45:19,1656909919.903444,2022-07-04T07:45:19
1656909920,472947,True,3247,3566,-77,7,-77,2022-07-04T07:45:20,1656909920.474533,2022-07-04T07:45:20
1656909921,63759,True,3248,3567,-78,6,-79,2022-07-04T07:45:21,1656909921.065379,2022-07-04T07:45:21
1656909921,592001,True,3249,3568,-78,5,-79,2022-07-04T07:45:21,1656909921.593688,2022-07-04T07:45:21
1656909922,122264,True,3250,3569,-78,6,-79,2022-07-04T07:45:22,1656909922.123836,2022-07-04T07:45:22
1656909922,651845,True,3251,3570,-77,6,-78,2022-07-04T07:45:22,1656909922.653444,2022-07-04T07:45:22
1656909927,812368,True,3252,3574,-73,8,-74,2022-07-04T07:45:27,1656909927.813907,2022-07-04T07:45:27
1656909928,373393,True,3253,3575,-74,8,-75,2022-07-04T07:45:28,1656909928.376564,2022-07-04T07:45:28
1656909928,972058,True,3254,3576,-75,7,-76,2022-07-04T07:45:28,1656909928.975188,2022-07-04T07:45:28
1656909929,632098,True,3255,3577,-77,6,-77,2022-07-04T07:45:29,1656909929.63535,2022-07-04T07:45:29
1656909930,223868,True,3256,3578,-76,6,-77,2022-07-04T07:45:30,1656909930.225569,2022-07-04T07:45:30
1656909930,792240,True,3257,3579,-78,4,-79,2022-07-04T07:45:30,1656909930.793817,2022-07-04T07:45:30
1656909931,332134,True,3258,3580,-79,4,-80,2022-07-04T07:45:31,1656909931.333725,2022-07-04T07:45:31
1656909932,382203,True,3259,3582,-79,5,-80,2022-07-04T07:45:32,1656909932.383788,2022-07-04T07:45:32
1656909935,953420,True,3260,3583,-77,7,-77,2022-07-04T07:45:35,1656909935.956741,2022-07-04T07:45:35
1656909936,492243,True,3261,3584,-76,7,-77,2022-07-04T07:45:36,1656909936.49416,2022-07-04T07:45:36
1656909937,183495,True,3262,3585,-75,6,-76,2022-07-04T07:45:37,1656909937.186467,2022-07-04T07:45:37
1656909937,767608,True,3263,3586,-71,8,-72,2022-07-04T07:45:37,1656909937.769186,2022-07-04T07:45:37
1656909938,313234,True,3264,3587,-75,7,-76,2022-07-04T07:45:38,1656909938.31501,2022-07-04T07:45:38
1656909938,862114,True,3265,3588,-77,4,-78,2022-07-04T07:45:38,1656909938.863776,2022-07-04T07:45:38
1656909939,442374,True,3266,3589,-77,6,-77,2022-07-04T07:45:39,1656909939.44402,2022-07-04T07:45:39
1656909940,62095,True,3267,3590,-76,6,-77,2022-07-04T07:45:40,1656909940.063748,2022-07-04T07:45:40
1656909944,242063,True,3268,3592,-74,7,-75,2022-07-04T07:45:44,1656909944.243642,2022-07-04T07:45:44
1656909944,792193,True,3269,3593,-73,8,-74,2022-07-04T07:45:44,1656909944.793721,2022-07-04T07:45:44
1656909945,403917,True,3270,3594,-73,8,-74,2022-07-04T07:45:45,1656909945.405744,2022-07-04T07:45:45
1656909946,82462,True,3271,3595,-73,8,-74,2022-07-04T07:45:46,1656909946.084015,2022-07-04T07:45:46
1656909946,652348,True,3272,3596,-74,7,-75,2022-07-04T07:45:46,1656909946.655853,2022-07-04T07:45:46
1656909947,272923,True,3273,3597,-75,6,-76,2022-07-04T07:45:47,1656909947.276437,2022-07-04T07:45:47
1656909947,822866,True,3274,3598,-76,6,-77,2022-07-04T07:45:47,1656909947.826247,2022-07-04T07:45:47
1656909948,402776,True,3275,3599,-77,5,-78,2022-07-04T07:45:48,1656909948.404436,2022-07-04T07:45:48
1656909948,972479,True,3276,3600,-77,5,-77,2022-07-04T07:45:48,1656909948.974093,2022-07-04T07:45:48
1656909952,552926,True,3277,3601,-78,4,-79,2022-07-04T07:45:52,1656909952.556384,2022-07-04T07:45:52
1656909953,103287,True,3278,3602,-77,5,-78,2022-07-04T07:45:53,1656909953.104877,2022-07-04T07:45:53
1656909953,642453,True,3279,3603,-77,5,-78,2022-07-04T07:45:53,1656909953.644178,2022-07-04T07:45:53
1656909954,193206,True,3280,3604,-76,5,-77,2022-07-04T07:45:54,1656909954.194879,2022-07-04T07:45:54
1656909954,744366,True,3281,3605,-76,5,-77,2022-07-04T07:45:54,1656909954.746233,2022-07-04T07:45:54
1656909955,283789,True,3282,3606,-76,6,-77,2022-07-04T07:45:55,1656909955.285474,2022-07-04T07:45:55
1656909955,934737,True,3283,3607,-76,5,-77,2022-07-04T07:45:55,1656909955.936375,2022-07-04T07:45:55
1656909956,533732,True,3284,3608,-76,6,-77,2022-07-04T07:45:56,1656909956.535389,2022-07-04T07:45:56
1656909957,102700,True,3285,3609,-76,6,-77,2022-07-04T07:45:57,1656909957.104313,2022-07-04T07:45:57
1656909960,682386,True,3286,3610,-76,5,-77,2022-07-04T07:46:00,1656909960.68408,2022-07-04T07:46:00
1656909963,442802,True,3287,3615,-76,6,-77,2022-07-04T07:46:03,1656909963.444366,2022-07-04T07:46:03
1656909964,182550,True,3288,3616,-79,4,-80,2022-07-04T07:46:04,1656909964.184128,2022-07-04T07:46:04
1656909964,732885,True,3289,3617,-80,3,-81,2022-07-04T07:46:04,1656909964.734437,2022-07-04T07:46:04
1656909965,298685,True,3290,3618,-79,4,-80,2022-07-04T07:46:05,1656909965.300591,2022-07-04T07:46:05
1656909969,133422,True,3291,3619,-77,6,-78,2022-07-04T07:46:09,1656909969.135133,2022-07-04T07:46:09
1656909969,692957,True,3292,3620,-78,6,-79,2022-07-04T07:46:09,1656909969.69484,2022-07-04T07:46:09
1656909970,339096,True,3293,3621,-77,7,-78,2022-07-04T07:46:10,1656909970.342515,2022-07-04T07:46:10
1656909970,912420,True,3294,3622,-76,8,-77,2022-07-04T07:46:10,1656909970.915811,2022-07-04T07:46:10
1656909971,453032,True,3295,3623,-74,8,-75,2022-07-04T07:46:11,1656909971.456417,2022-07-04T07:46:11
1656909972,85415,True,3296,3624,-76,8,-76,2022-07-04T07:46:12,1656909972.088781,2022-07-04T07:46:12
1656909972,662473,True,3297,3625,-75,8,-76,2022-07-04T07:46:12,1656909972.666091,2022-07-04T07:46:12
1656909977,292608,True,3298,3628,-72,9,-72,2022-07-04T07:46:17,1656909977.294215,2022-07-04T07:46:17
1656909977,823836,True,3299,3629,-72,9,-73,2022-07-04T07:46:17,1656909977.825463,2022-07-04T07:46:17
1656909978,384478,True,3300,3630,-74,9,-74,2022-07-04T07:46:18,1656909978.386507,2022-07-04T07:46:18
1656909979,94834,True,3301,3631,-76,7,-77,2022-07-04T07:46:19,1656909979.096408,2022-07-04T07:46:19
1656909979,642756,True,3302,3632,-77,7,-77,2022-07-04T07:46:19,1656909979.644346,2022-07-04T07:46:19
1656909980,255112,True,3303,3633,-77,7,-78,2022-07-04T07:46:20,1656909980.256685,2022-07-04T07:46:20
1656909980,832583,True,3304,3634,-78,6,-79,2022-07-04T07:46:20,1656909980.834249,2022-07-04T07:46:20
1656909981,402767,True,3305,3635,-78,6,-79,2022-07-04T07:46:21,1656909981.404388,2022-07-04T07:46:21
1656909981,963614,True,3306,3636,-77,6,-78,2022-07-04T07:46:21,1656909981.965349,2022-07-04T07:46:21
1656909985,562663,True,3307,3637,-75,8,-76,2022-07-04T07:46:25,1656909985.566163,2022-07-04T07:46:25
1656909986,183285,True,3308,3638,-74,8,-75,2022-07-04T07:46:26,1656909986.185037,2022-07-04T07:46:26
1656909987,243356,True,3309,3640,-73,9,-74,2022-07-04T07:46:27,1656909987.24505,2022-07-04T07:46:27
1656909989,324235,True,3310,3644,-74,8,-75,2022-07-04T07:46:29,1656909989.32586,2022-07-04T07:46:29
1656909990,372658,True,3311,3646,-75,8,-76,2022-07-04T07:46:30,1656909990.374297,2022-07-04T07:46:30
1656909994,42753,True,3312,3647,-76,7,-77,2022-07-04T07:46:34,1656909994.044343,2022-07-04T07:46:34
1656909994,642824,True,3313,3648,-76,8,-76,2022-07-04T07:46:34,1656909994.644357,2022-07-04T07:46:34
1656909995,182897,True,3314,3649,-76,7,-77,2022-07-04T07:46:35,1656909995.184448,2022-07-04T07:46:35
1656909995,812700,True,3315,3650,-76,7,-77,2022-07-04T07:46:35,1656909995.814266,2022-07-04T07:46:35
1656909996,392822,True,3316,3651,-75,7,-76,2022-07-04T07:46:36,1656909996.39444,2022-07-04T07:46:36
1656909996,973727,True,3317,3652,-76,7,-77,2022-07-04T07:46:36,1656909996.975351,2022-07-04T07:46:36
1656909997,533955,True,3318,3653,-75,7,-76,2022-07-04T07:46:37,1656909997.535642,2022-07-04T07:46:37
1656909998,242880,True,3319,3654,-75,6,-76,2022-07-04T07:46:38,1656909998.244479,2022-07-04T07:46:38
1656909998,933041,True,3320,3655,-76,6,-77,2022-07-04T07:46:38,1656909998.934651,2022-07-04T07:46:38
1656910002,643407,True,3321,3656,-79,3,-80,2022-07-04T07:46:42,1656910002.645133,2022-07-04T07:46:42
1656910003,214226,True,3322,3657,-79,3,-80,2022-07-04T07:46:43,1656910003.215917,2022-07-04T07:46:43
1656910003,754050,True,3323,3658,-79,3,-80,2022-07-04T07:46:43,1656910003.75611,2022-07-04T07:46:43
1656910004,325168,True,3324,3659,-79,4,-80,2022-07-04T07:46:44,1656910004.32675,2022-07-04T07:46:44
1656910004,882952,True,3325,3660,-79,3,-80,2022-07-04T07:46:44,1656910004.884556,2022-07-04T07:46:44
1656910005,473175,True,3326,3661,-77,5,-78,2022-07-04T07:46:45,1656910005.474842,2022-07-04T07:46:45
1656910006,92960,True,3327,3662,-77,5,-78,2022-07-04T07:46:46,1656910006.094604,2022-07-04T07:46:46
1656910006,664219,True,3328,3663,-74,7,-74,2022-07-04T07:46:46,1656910006.667551,2022-07-04T07:46:46
1656910007,203367,True,3329,3664,-74,7,-75,2022-07-04T07:46:47,1656910007.205056,2022-07-04T07:46:47
1656910010,803946,True,3330,3665,-80,3,-81,2022-07-04T07:46:50,1656910010.805804,2022-07-04T07:46:50
1656910011,353000,True,3331,3666,-79,2,-81,2022-07-04T07:46:51,1656910011.354629,2022-07-04T07:46:51
1656910011,984149,True,3332,3667,-78,4,-80,2022-07-04T07:46:51,1656910011.985831,2022-07-04T07:46:51
1656910012,563727,True,3333,3668,-76,6,-77,2022-07-04T07:46:52,1656910012.565445,2022-07-04T07:46:52
1656910013,223158,True,3334,3669,-77,6,-78,2022-07-04T07:46:53,1656910013.224853,2022-07-04T07:46:53
1656910013,753021,True,3335,3670,-74,7,-75,2022-07-04T07:46:53,1656910013.75464,2022-07-04T07:46:53
1656910014,304406,True,3336,3671,-75,7,-76,2022-07-04T07:46:54,1656910014.306111,2022-07-04T07:46:54
1656910014,913792,True,3337,3672,-78,5,-79,2022-07-04T07:46:54,1656910014.915481,2022-07-04T07:46:54
1656910015,483661,True,3338,3673,-77,5,-78,2022-07-04T07:46:55,1656910015.485397,2022-07-04T07:46:55
1656910019,203759,True,3339,3674,-77,4,-78,2022-07-04T07:46:59,1656910019.206199,2022-07-04T07:46:59
1656910019,732919,True,3340,3675,-80,2,-81,2022-07-04T07:46:59,1656910019.734902,2022-07-04T07:46:59
1656910020,292957,True,3341,3676,-79,3,-80,2022-07-04T07:47:00,1656910020.294543,2022-07-04T07:47:00
1656910020,873129,True,3342,3677,-78,4,-79,2022-07-04T07:47:00,1656910020.87536,2022-07-04T07:47:00
1656910021,442980,True,3343,3678,-78,4,-79,2022-07-04T07:47:01,1656910021.444556,2022-07-04T07:47:01
1656910021,993081,True,3344,3679,-79,3,-80,2022-07-04T07:47:01,1656910021.994672,2022-07-04T07:47:01
1656910023,93095,True,3345,3681,-79,2,-81,2022-07-04T07:47:03,1656910023.094769,2022-07-04T07:47:03
1656910023,633160,True,3346,3682,-80,2,-82,2022-07-04T07:47:03,1656910023.634864,2022-07-04T07:47:03
1656910027,242920,True,3347,3683,-81,1,-83,2022-07-04T07:47:07,1656910027.244477,2022-07-04T07:47:07
1656910027,783259,True,3348,3684,-80,2,-82,2022-07-04T07:47:07,1656910027.784932,2022-07-04T07:47:07
1656910028,343278,True,3349,3685,-80,3,-81,2022-07-04T07:47:08,1656910028.344913,2022-07-04T07:47:08
1656910028,913677,True,3350,3686,-79,2,-81,2022-07-04T07:47:08,1656910028.915536,2022-07-04T07:47:08
1656910029,555694,True,3351,3687,-80,2,-81,2022-07-04T07:47:09,1656910029.55726,2022-07-04T07:47:09
1656910030,172976,True,3352,3688,-80,2,-82,2022-07-04T07:47:10,1656910030.174577,2022-07-04T07:47:10
1656910030,714458,True,3353,3689,-80,1,-82,2022-07-04T07:47:10,1656910030.716073,2022-07-04T07:47:10
1656910031,273914,True,3354,3690,-81,1,-83,2022-07-04T07:47:11,1656910031.275613,2022-07-04T07:47:11
1656910031,853167,True,3355,3691,-81,1,-83,2022-07-04T07:47:11,1656910031.854814,2022-07-04T07:47:11
1656910035,475077,True,3356,3692,-77,4,-78,2022-07-04T07:47:15,1656910035.476743,2022-07-04T07:47:15
1656910036,123681,True,3357,3693,-78,3,-80,2022-07-04T07:47:16,1656910036.125302,2022-07-04T07:47:16
1656910036,674156,True,3358,3694,-80,3,-81,2022-07-04T07:47:16,1656910036.675837,2022-07-04T07:47:16
1656910037,203012,True,3359,3695,-81,1,-83,2022-07-04T07:47:17,1656910037.205917,2022-07-04T07:47:17
1656910037,734116,True,3360,3696,-80,2,-81,2022-07-04T07:47:17,1656910037.737163,2022-07-04T07:47:17
1656910039,323217,True,3361,3699,-75,7,-76,2022-07-04T07:47:19,1656910039.327059,2022-07-04T07:47:19
1656910040,373268,True,3362,3701,-74,8,-74,2022-07-04T07:47:20,1656910040.376382,2022-07-04T07:47:20
1656910044,673284,True,3363,3703,-78,4,-79,2022-07-04T07:47:24,1656910044.674957,2022-07-04T07:47:24
1656910046,303107,True,3364,3706,-79,3,-80,2022-07-04T07:47:26,1656910046.304864,2022-07-04T07:47:26
1656910046,853377,True,3365,3707,-80,2,-81,2022-07-04T07:47:26,1656910046.855007,2022-07-04T07:47:26
1656910047,394502,True,3366,3708,-79,4,-80,2022-07-04T07:47:27,1656910047.396123,2022-07-04T07:47:27
1656910047,933443,True,3367,3709,-80,3,-81,2022-07-04T07:47:27,1656910047.935692,2022-07-04T07:47:27
1656910052,84265,True,3368,3711,-77,5,-78,2022-07-04T07:47:32,1656910052.086045,2022-07-04T07:47:32
1656910052,635091,True,3369,3712,-76,6,-77,2022-07-04T07:47:32,1656910052.636749,2022-07-04T07:47:32
1656910053,276626,True,3370,3713,-77,5,-78,2022-07-04T07:47:33,1656910053.278194,2022-07-04T07:47:33
1656910053,853359,True,3371,3714,-77,5,-79,2022-07-04T07:47:33,1656910053.855061,2022-07-04T07:47:33
1656910054,443718,True,3372,3715,-79,4,-80,2022-07-04T07:47:34,1656910054.445448,2022-07-04T07:47:34
1656910055,124889,True,3373,3716,-77,5,-78,2022-07-04T07:47:35,1656910055.127177,2022-07-04T07:47:35
1656910055,654368,True,3374,3717,-78,5,-79,2022-07-04T07:47:35,1656910055.657342,2022-07-04T07:47:35
1656910056,213381,True,3375,3718,-80,2,-82,2022-07-04T07:47:36,1656910056.215136,2022-07-04T07:47:36
1656910056,743285,True,3376,3719,-80,3,-81,2022-07-04T07:47:36,1656910056.745105,2022-07-04T07:47:36
1656910060,413289,True,3377,3720,-76,7,-76,2022-07-04T07:47:40,1656910060.414988,2022-07-04T07:47:40
1656910061,724424,True,3378,3722,-74,7,-75,2022-07-04T07:47:41,1656910061.726079,2022-07-04T07:47:41
