time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656916013,437665,9358617,nan,nan,77,10,1,2022-07-04T09:26:53,6648,110.80729441666668,6647644,110.79406666666667,174.18477478251944
1656916015,3023,9360182,0.003662109375,5.943999767303467,93,10,1,2022-07-04T09:26:55,6650,110.83338371666667,6649209,110.82015,173.67030866946763
1656916016,644634,9361824,nan,nan,105,10,1,2022-07-04T09:26:56,6651,110.8607439,6650851,110.84751666666666,173.252197265625
1656916018,423521,9363603,0.003662109375,5.935999870300293,125,10,1,2022-07-04T09:26:58,6653,110.89039201666667,6652630,110.87716666666667,174.13660665964915
1656916020,559071,9365738,0.00457763671875,5.940000057220459,141,10,1,2022-07-04T09:27:00,6655,110.92598451666666,6654765,110.91275,174.03330648209266
1656916022,405436,9367585,nan,nan,151,10,1,2022-07-04T09:27:02,6657,110.95675726666667,6656612,110.94353333333333,173.78638193593721
1656916023,983567,9369163,0.003662109375,5.947999954223633,167,10,1,2022-07-04T09:27:03,6658,110.98305945,6658190,110.96983333333333,173.36969069624845
1656916025,622976,9370802,nan,nan,183,10,1,2022-07-04T09:27:05,6660,111.01038293333333,6659829,110.99714999999999,173.6771045923818
1656916027,373679,9372553,nan,nan,193,10,1,2022-07-04T09:27:07,6662,111.03956131666668,6661580,111.02633333333333,174.4424249978932
1656916029,85504,9374265,nan,nan,209,10,1,2022-07-04T09:27:09,6664,111.06809173333333,6663292,111.05486666666667,175.15868084047324
1656916030,746277,9375926,nan,nan,225,10,1,2022-07-04T09:27:10,6665,111.09577128333333,6664953,111.08255000000001,174.91523812780213
1656916032,282951,9377462,0.003662109375,5.952000141143799,235,10,1,2022-07-04T09:27:12,6667,111.12138251666667,6666489,111.10815,173.23493506616023
1656916033,932940,9379112,0.003662109375,5.943999767303467,251,10,1,2022-07-04T09:27:13,6668,111.14888233333333,6668139,111.13565,173.18880593749998
1656916035,763745,9380943,nan,nan,11,10,1,2022-07-04T09:27:15,6670,111.17939575,6669970,111.16616666666667,169.35567018884302
1656916037,444177,9382624,0.003662109375,5.751999855041504,21,10,1,2022-07-04T09:27:17,6672,111.20740295,6671651,111.19418333333333,172.3872012257171
1656916039,148671,9384328,0.003662109375,5.771999835968018,37,10,1,2022-07-04T09:27:19,6674,111.23581118333333,6673355,111.22258333333333,173.9276830300939
1656916040,672956,9385852,0.003662109375,5.935999870300293,53,10,1,2022-07-04T09:27:20,6675,111.26121593333333,6674879,111.24798333333334,173.29534545299956
1656916042,315728,9387495,nan,nan,63,10,1,2022-07-04T09:27:22,6677,111.28859546666666,6676522,111.27536666666667,173.0948323108593
1656916044,43117,9389223,nan,nan,79,10,1,2022-07-04T09:27:24,6679,111.31738528333334,6678250,111.30416666666666,168.24191921783105
1656916045,815687,9390995,nan,nan,95,10,1,2022-07-04T09:27:25,6680,111.34692811666667,6680022,111.3337,172.47367808081796
1656916047,433137,9392613,nan,nan,105,10,1,2022-07-04T09:27:27,6682,111.37388561666667,6681640,111.36066666666667,173.69621802113156
1656916048,952913,9394132,nan,nan,121,10,1,2022-07-04T09:27:28,6683,111.39921521666666,6683159,111.38598333333333,173.35454313088277
1656916050,453107,9395633,nan,nan,131,10,1,2022-07-04T09:27:30,6685,111.42421845,6684660,111.411,173.90225789425915
1656916052,133770,9397313,nan,nan,147,10,1,2022-07-04T09:27:32,6687,111.4522295,6686340,111.43900000000001,174.5158611598104
1656916053,708487,9398888,0.003662109375,5.923999786376953,163,10,1,2022-07-04T09:27:33,6688,111.47847478333333,6687915,111.46525,173.99057276523075
1656916055,464445,9400644,nan,nan,173,10,1,2022-07-04T09:27:35,6690,111.50774075,6689671,111.49451666666667,173.629974741454
1656916056,982956,9402162,0.003662109375,5.940000057220459,189,10,1,2022-07-04T09:27:36,6691,111.53304926666667,6691189,111.51981666666667,173.15749676622488
1656916058,543111,9403723,0.003662109375,5.940000057220459,204,10,1,2022-07-04T09:27:38,6693,111.55905185,6692750,111.54583333333333,173.03140247965592
1656916060,337793,9405517,nan,nan,215,10,1,2022-07-04T09:27:40,6695,111.58896321666666,6694544,111.57573333333333,174.04374844811792
1656916061,933545,9407113,nan,nan,231,10,1,2022-07-04T09:27:41,6696,111.61555908333334,6696140,111.60233333333333,174.73631031666744
1656916063,671955,9408851,0.003662109375,5.751999855041504,241,10,1,2022-07-04T09:27:43,6698,111.64453258333333,6697878,111.6313,173.73413111514455
1656916065,165647,9410345,nan,nan,1,10,1,2022-07-04T09:27:45,6700,111.66942745,6699372,111.6562,173.00757120239678
1656916066,702925,9411882,0.003662109375,5.940000057220459,17,10,1,2022-07-04T09:27:46,6701,111.69504875,6700909,111.68181666666666,173.06895861169696
1656916068,616552,9413796,nan,nan,33,10,1,2022-07-04T09:27:48,6703,111.72694253333334,6702823,111.71371666666667,173.74439094660232
1656916070,322976,9415502,0.003662109375,5.932000160217285,43,10,1,2022-07-04T09:27:50,6705,111.75538293333334,6704529,111.74215000000001,173.70003341776024
1656916072,69311,9417249,nan,nan,59,10,1,2022-07-04T09:27:52,6707,111.78448851666667,6706276,111.77126666666666,173.2504359862414
1656916073,673181,9418853,0.003662109375,5.932000160217285,75,10,1,2022-07-04T09:27:53,6708,111.81121968333333,6707880,111.798,172.8819238502649
1656916075,439146,9420619,0.00640869140625,5.74399995803833,91,10,1,2022-07-04T09:27:55,6710,111.84065243333333,6709646,111.82743333333333,173.00196568512075
1656916077,454585,9422634,0.003662109375,5.604000091552734,101,10,1,2022-07-04T09:27:57,6712,111.87424308333334,6711661,111.86101666666667,174.0431142540964
1656916079,62937,9424242,0.003662109375,5.915999889373779,117,10,1,2022-07-04T09:27:59,6714,111.90104894999999,6713269,111.88781666666667,173.9671578644564
1656916080,869996,9426049,0.003662109375,5.920000076293945,133,10,1,2022-07-04T09:28:00,6715,111.93116660000001,6715076,111.91793333333334,173.09705822895876
1656916082,453280,9427633,0.003662109375,5.932000160217285,143,10,1,2022-07-04T09:28:02,6717,111.95755466666667,6716660,111.94433333333333,172.83716705866334
1656916084,188104,9429368,0.003662109375,5.935999870300293,159,10,1,2022-07-04T09:28:04,6719,111.98646839999999,6718395,111.97325000000001,172.72056239902284
1656916085,872520,9431052,nan,nan,175,10,1,2022-07-04T09:28:05,6720,112.01454199999999,6720079,112.00131666666667,173.90020360610058
1656916087,558722,9432738,0.003662109375,5.828000068664551,187,10,1,2022-07-04T09:28:07,6722,112.04264536666666,6721765,112.02941666666668,174.278618484584
1656916089,285258,9434465,nan,nan,201,10,1,2022-07-04T09:28:09,6724,112.07142096666666,6723492,112.0582,173.57631593838934
1656916090,769497,9435949,nan,nan,217,10,1,2022-07-04T09:28:10,6725,112.09615828333334,6724976,112.08293333333333,172.84856947356496
1656916092,471965,9437651,0.003662109375,5.6519999504089355,227,10,1,2022-07-04T09:28:12,6727,112.12453275,6726678,112.1113,172.9161990285071
1656916094,144611,9439324,nan,nan,243,10,1,2022-07-04T09:28:14,6729,112.15241018333333,6728351,112.13918333333332,173.86307121453228
1656916095,744159,9440924,0.00640869140625,5.691999912261963,3,10,1,2022-07-04T09:28:15,6730,112.17906931666667,6729951,112.16585,173.85772136599005
1656916097,458059,9442637,nan,nan,13,10,1,2022-07-04T09:28:17,6732,112.20763431666666,6731664,112.1944,172.9473412057837
1656916098,958992,9444183,0.003662109375,5.927999973297119,29,10,1,2022-07-04T09:28:18,6733,112.23264986666666,6733210,112.22016666666667,173.08824917711658
1656916100,594740,9445818,0.0054931640625,5.9079999923706055,45,10,1,2022-07-04T09:28:20,6735,112.25991233333333,6734845,112.24741666666667,173.48135325113884
1656916102,308735,9447532,nan,nan,55,10,1,2022-07-04T09:28:22,6737,112.28847891666666,6736559,112.27598333333334,173.97078784519246
1656916103,957672,9449181,nan,nan,71,10,1,2022-07-04T09:28:23,6738,112.31596119999999,6738208,112.30346666666667,173.37510178524283
1656916105,708894,9450933,nan,nan,87,10,1,2022-07-04T09:28:25,6740,112.34514823333333,6739960,112.33266666666667,173.1994337563239
1656916107,221470,9452445,nan,nan,97,10,1,2022-07-04T09:28:27,6742,112.37035783333334,6741472,112.35786666666667,172.62357252647996
1656916108,749190,9453973,nan,nan,113,10,1,2022-07-04T09:28:28,6743,112.39581983333333,6743000,112.38333333333334,173.3038300199365
1656916110,648740,9455872,0.0054931640625,5.5879998207092285,129,10,1,2022-07-04T09:28:30,6745,112.42747899999999,6744899,112.41498333333334,173.67550659179688
1656916112,759936,9457984,0.003662109375,5.5920000076293945,145,10,1,2022-07-04T09:28:32,6747,112.46266560000001,6747011,112.45018333333334,173.601104030292
1656916114,538709,9459762,0.003662109375,5.923999786376953,155,10,1,2022-07-04T09:28:34,6749,112.49231181666667,6748789,112.47981666666666,172.93897313800755
1656916116,59318,9461283,nan,nan,171,10,1,2022-07-04T09:28:36,6751,112.51765529999999,6750310,112.50516666666667,172.6024799085035
1656916117,694036,9462918,0.00457763671875,5.915999889373779,187,10,1,2022-07-04T09:28:37,6752,112.54490059999999,6751945,112.53241666666666,172.84981133217303
1656916119,551048,9464775,0.003662109375,5.915999889373779,201,10,1,2022-07-04T09:28:39,6754,112.5758508,6753802,112.56336666666667,173.82377035551906
1656916121,391044,9466615,nan,nan,213,10,1,2022-07-04T09:28:41,6756,112.6065174,6755642,112.59403333333333,174.29455675530883
1656916122,958875,9468183,0.003662109375,5.915999889373779,229,10,1,2022-07-04T09:28:42,6757,112.63264791666667,6757210,112.62016666666666,172.9456424858325
1656916124,601435,9469825,0.003662109375,5.920000076293945,239,10,1,2022-07-04T09:28:44,6759,112.66002391666666,6758852,112.64753333333333,173.27322098687466
1656916126,208798,9471432,0.00732421875,5.579999923706055,255,10,1,2022-07-04T09:28:46,6761,112.6868133,6760459,112.67431666666667,173.93015098728512
1656916127,951976,9473176,nan,nan,15,10,1,2022-07-04T09:28:47,6762,112.71586626666667,6762203,112.70338333333333,173.57831918693833
1656916129,534613,9474758,0.0054931640625,5.883999824523926,30,10,1,2022-07-04T09:28:49,6764,112.74224355,6763785,112.72975,173.56567985116394
1656916131,241558,9476465,nan,nan,41,10,1,2022-07-04T09:28:51,6766,112.77069263333333,6765492,112.7582,172.76119802338977
1656916132,838982,9478063,0.003662109375,5.920000076293945,57,10,1,2022-07-04T09:28:52,6767,112.79731636666666,6767090,112.78483333333334,172.29990349125003
1656916134,378949,9479603,0.0054931640625,5.5879998207092285,67,10,1,2022-07-04T09:28:54,6769,112.82298248333333,6768630,112.8105,173.41369057764737
1656916136,79418,9481303,nan,nan,83,10,1,2022-07-04T09:28:56,6771,112.85132363333334,6770330,112.83883333333333,174.2288040994739
1656916137,832270,9483056,0.00457763671875,5.584000110626221,99,10,1,2022-07-04T09:28:57,6772,112.88053783333334,6772083,112.86805,173.79833830532309
1656916139,513868,9484737,nan,nan,109,10,1,2022-07-04T09:28:59,6774,112.90856446666666,6773764,112.89606666666667,172.72764140251286
1656916141,68818,9486292,0.003662109375,5.9120001792907715,125,10,1,2022-07-04T09:29:01,6776,112.93448029999999,6775319,112.92198333333334,172.48242145733266
1656916142,619933,9487844,nan,nan,141,10,1,2022-07-04T09:29:02,6777,112.96033221666667,6776871,112.94785,173.791258949955
1656916144,447358,9489671,0.00457763671875,5.9079999923706055,151,10,1,2022-07-04T09:29:04,6779,112.9907893,6778698,112.9783,173.77512443628854
1656916146,60641,9491284,nan,nan,167,10,1,2022-07-04T09:29:06,6781,113.01767735,6780311,113.00518333333333,173.2428650144199
1656916147,548756,9492772,nan,nan,177,10,1,2022-07-04T09:29:07,6782,113.04247926666667,6781799,113.02998333333333,172.60240023616947
1656916149,166838,9494390,0.003662109375,5.915999889373779,193,10,1,2022-07-04T09:29:09,6784,113.06944730000001,6783417,113.05695,172.16856941081886
1656916150,679257,9495903,0.0054931640625,5.604000091552734,209,10,1,2022-07-04T09:29:10,6785,113.09465428333333,6784930,113.08216666666667,172.3130535864054
1656916152,436729,9497660,nan,nan,219,10,1,2022-07-04T09:29:12,6787,113.12394548333333,6786687,113.11145,172.74575976982916
1656916154,39434,9499263,nan,nan,235,10,1,2022-07-04T09:29:14,6789,113.15065723333333,6788290,113.13816666666666,173.1885666948225
1656916155,698882,9500923,0.003662109375,5.888000011444092,251,10,1,2022-07-04T09:29:15,6790,113.1783147,6789950,113.16583333333332,173.12047656100634
1656916157,338901,9502563,0.003662109375,5.9120001792907715,5,10,1,2022-07-04T09:29:17,6792,113.20564835,6791590,113.19316666666667,172.31705308517792
1656916158,966027,9504190,0.00640869140625,5.579999923706055,21,10,1,2022-07-04T09:29:18,6793,113.23276711666668,6793217,113.22028333333333,172.38990925047813
1656916160,652099,9505876,0.003662109375,5.624000072479248,37,10,1,2022-07-04T09:29:20,6795,113.26086831666666,6794903,113.24838333333334,172.86313678860265
1656916162,350641,9507574,nan,nan,47,10,1,2022-07-04T09:29:22,6797,113.28917735,6796601,113.27668333333332,172.99850453512215
1656916163,971415,9509195,nan,nan,63,10,1,2022-07-04T09:29:23,6798,113.31619025,6798222,113.30369999999999,172.71706183588896
1656916165,518701,9510742,nan,nan,73,10,1,2022-07-04T09:29:25,6800,113.34197835,6799769,113.32948333333334,173.21489355166435
1656916167,111209,9512335,nan,nan,89,10,1,2022-07-04T09:29:27,6802,113.36852015,6801362,113.35603333333333,173.7272752251403
1656916168,788514,9514012,0.003662109375,5.892000198364258,105,10,1,2022-07-04T09:29:28,6803,113.39647523333333,6803039,113.38398333333333,173.18331851965635
1656916170,670973,9515895,0.00457763671875,5.888000011444092,121,10,1,2022-07-04T09:29:30,6805,113.42784955,6804922,113.41536666666666,173.10360696001945
1656916172,421459,9517645,nan,nan,131,10,1,2022-07-04T09:29:32,6807,113.45702431666668,6806672,113.44453333333333,172.51556402692373
1656916173,971427,9519195,nan,nan,147,10,1,2022-07-04T09:29:33,6808,113.48285711666668,6808222,113.47036666666666,172.07742928295892
1656916175,508798,9520732,nan,nan,157,10,1,2022-07-04T09:29:35,6810,113.50847996666667,6809759,113.49598333333333,172.28122124411112
1656916177,69799,9522293,nan,nan,173,10,1,2022-07-04T09:29:37,6812,113.53449665,6811320,113.52199999999999,172.48814556826625
1656916178,708741,9523932,0.003662109375,5.875999927520752,189,10,1,2022-07-04T09:29:38,6813,113.56181235000001,6812959,113.54931666666667,172.7054016530987
1656916180,678746,9525902,nan,nan,205,10,1,2022-07-04T09:29:40,6815,113.59464576666666,6814929,113.58215,172.3862629971275
1656916182,421547,9527645,nan,nan,215,10,1,2022-07-04T09:29:42,6817,113.62369245,6816672,113.6112,172.16508452623603
1656916183,982968,9529207,0.00732421875,5.668000221252441,231,10,1,2022-07-04T09:29:43,6818,113.64971613333334,6818234,113.63723333333334,172.58717996666346
1656916185,658740,9530882,0.0054931640625,5.572000026702881,247,10,1,2022-07-04T09:29:45,6820,113.67764566666666,6819909,113.66515,173.27116525268553
1656916187,425945,9532650,0.0054931640625,5.552000045776367,1,10,1,2022-07-04T09:29:47,6822,113.70709908333333,6821677,113.69461666666666,172.70361503544953
1656916189,8700,9534232,nan,nan,23,10,1,2022-07-04T09:29:49,6824,113.73347833333334,6823259,113.72098333333334,172.37502506362736
1656916191,541434,9536765,nan,nan,39,10,1,2022-07-04T09:29:51,6826,113.77569056666667,6825792,113.76320000000001,172.17496391870236
1656916193,271459,9538495,nan,5.668000221252441,55,10,1,2022-07-04T09:29:53,6828,113.80452431666666,6827522,113.79203333333334,172.45720668711118
1656916195,431561,9540655,nan,nan,65,10,1,2022-07-04T09:29:55,6830,113.84052601666667,6829682,113.82803333333332,172.66228112336339
1656916196,959471,9542183,nan,nan,81,10,1,2022-07-04T09:29:56,6831,113.86599118333334,6831210,113.8535,172.35005802283717
1656916198,588740,9543812,0.003662109375,5.875999927520752,91,10,1,2022-07-04T09:29:58,6833,113.89314566666667,6832839,113.88065,172.08335968363807
1656916200,38757,9545403,0.003662109375,5.875999927520752,107,10,1,2022-07-04T09:30:00,6835,113.91731261666668,6834430,113.90716666666667,172.0299331940326
1656916201,794945,9547159,0.0054931640625,5.552000045776367,123,10,1,2022-07-04T09:30:01,6836,113.94658241666666,6836186,113.93643333333333,172.22966315418674
1656916203,478665,9548843,0.0054931640625,5.736000061035156,139,10,1,2022-07-04T09:30:03,6838,113.97464441666666,6837870,113.9645,173.02225825528848
1656916205,358702,9550723,nan,nan,149,10,1,2022-07-04T09:30:05,6840,114.00597836666667,6839750,113.99583333333334,172.71019869256403
1656916206,911017,9552275,nan,nan,165,10,1,2022-07-04T09:30:06,6841,114.03185028333334,6841302,114.0217,171.8282248523546
1656916208,485765,9553850,0.003662109375,5.880000114440918,181,10,1,2022-07-04T09:30:08,6843,114.05809608333334,6842877,114.04795,172.05656920493828
1656916210,313493,9555678,0.0054931640625,5.556000232696533,191,10,1,2022-07-04T09:30:10,6845,114.08855821666666,6844705,114.07841666666667,173.0292763891476
1656916211,908996,9557273,nan,nan,207,10,1,2022-07-04T09:30:11,6846,114.11514993333334,6846300,114.105,173.23981617424482
1656916213,638726,9559003,0.003662109375,5.868000030517578,223,10,1,2022-07-04T09:30:13,6848,114.14397876666666,6848030,114.13383333333333,172.26442616322566
1656916215,198451,9560563,nan,nan,233,10,1,2022-07-04T09:30:15,6850,114.16997418333334,6849590,114.15983333333334,171.9407792732665
1656916216,778444,9562143,0.003662109375,5.868000030517578,249,10,1,2022-07-04T09:30:16,6851,114.1963074,6851170,114.18616666666667,171.75425893843362
1656916218,574195,9563938,nan,nan,9,10,1,2022-07-04T09:30:18,6853,114.22623658333333,6852965,114.21608333333333,172.67612501671292
1656916220,372143,9565736,0.00457763671875,5.855999946594238,19,10,1,2022-07-04T09:30:20,6855,114.25620238333333,6854763,114.24605,172.666886900831
1656916222,41340,9567405,nan,nan,35,10,1,2022-07-04T09:30:22,6857,114.28402233333333,6856432,114.27386666666666,172.5749053955078
1656916223,588471,9568953,nan,nan,48,10,1,2022-07-04T09:30:23,6858,114.30980785,6857980,114.29966666666665,171.70993068542398
1656916225,298301,9570662,0.003662109375,5.863999843597412,61,10,1,2022-07-04T09:30:25,6860,114.33830501666667,6859689,114.32815000000001,172.60933888725478
1656916226,963977,9572328,nan,nan,77,10,1,2022-07-04T09:30:26,6861,114.36606628333334,6861355,114.35591666666666,172.7002232197057
1656916228,647684,9574012,0.003662109375,5.8480000495910645,93,10,1,2022-07-04T09:30:28,6863,114.39412806666665,6863039,114.38398333333333,172.40487472835068
1656916230,468687,9575833,nan,nan,103,10,1,2022-07-04T09:30:30,6865,114.42447811666666,6864860,114.41433333333333,172.74191620134565
1656916231,942888,9577307,nan,nan,119,10,1,2022-07-04T09:30:31,6866,114.44904813333332,6866334,114.4389,171.7855353134534
1656916233,568350,9578932,0.003662109375,5.860000133514404,135,10,1,2022-07-04T09:30:33,6868,114.47613916666666,6867959,114.46598333333333,171.60805033704963
1656916235,318375,9580682,nan,nan,145,10,1,2022-07-04T09:30:35,6870,114.50530625,6869709,114.49515,172.18894860079595
1656916237,3253,9582367,nan,nan,161,10,1,2022-07-04T09:30:37,6872,114.53338755,6871394,114.52323333333334,172.93863193414066
1656916238,645327,9584009,0.003662109375,5.843999862670898,177,10,1,2022-07-04T09:30:38,6873,114.56075545,6873036,114.5506,172.5220309285344
1656916240,248853,9585613,nan,nan,187,10,1,2022-07-04T09:30:40,6875,114.58748088333333,6874640,114.57733333333334,171.81156706216302
1656916241,915834,9587280,nan,nan,203,10,1,2022-07-04T09:30:41,6876,114.6152639,6876307,114.60511666666666,171.88798388378348
1656916243,507434,9588872,0.003662109375,5.840000152587891,213,10,1,2022-07-04T09:30:43,6878,114.64179056666667,6877899,114.63165000000001,172.98573667474233
1656916245,279936,9590644,nan,nan,229,10,1,2022-07-04T09:30:45,6880,114.67133226666667,6879671,114.66118333333334,172.48486595008444
1656916247,162529,9592527,nan,nan,245,10,1,2022-07-04T09:30:47,6882,114.70270881666667,6881554,114.69256666666666,172.21961387254964
1656916248,754493,9594119,0.003662109375,5.8480000495910645,5,10,1,2022-07-04T09:30:48,6883,114.72924155000001,6883146,114.7191,171.57363065767203
1656916250,330893,9595695,nan,nan,15,10,1,2022-07-04T09:30:50,6885,114.75551488333333,6884722,114.74536666666667,171.41125133085728
1656916251,998396,9597362,nan,nan,31,10,1,2022-07-04T09:30:51,6886,114.7833066,6886389,114.77315,172.3168748987825
1656916253,584101,9598948,nan,nan,47,10,1,2022-07-04T09:30:53,6888,114.80973501666668,6887975,114.79958333333335,172.8821848321311
1656916255,573365,9600937,0.003662109375,5.75600004196167,57,10,1,2022-07-04T09:30:55,6890,114.84288941666667,6889964,114.83273333333334,172.5364974463722
1656916257,69934,9602434,nan,nan,73,10,1,2022-07-04T09:30:57,6892,114.86783223333333,6891461,114.85768333333334,171.72360748064426
1656916258,604692,9603969,0.003662109375,5.843999862670898,89,10,1,2022-07-04T09:30:58,6893,114.89341153333334,6892996,114.88326666666667,171.6389784727648
1656916260,388982,9605753,0.0054931640625,5.708000183105469,99,10,1,2022-07-04T09:31:00,6895,114.92314970000001,6894780,114.913,172.5749053955078
1656916261,968293,9607332,0.003662109375,5.831999778747559,115,10,1,2022-07-04T09:31:01,6896,114.94947155,6896359,114.93931666666667,172.5749053955078
1656916263,658573,9609023,0.003662109375,5.828000068664551,131,10,1,2022-07-04T09:31:03,6898,114.97764288333333,6898050,114.9675,172.27612852034258
1656916265,278323,9610642,nan,nan,141,10,1,2022-07-04T09:31:05,6900,115.00463871666666,6899669,114.99448333333333,171.61166812331032
1656916266,911376,9612275,nan,nan,157,10,1,2022-07-04T09:31:06,6901,115.03185626666667,6901302,115.0217,171.49764217169073
1656916268,637725,9614002,0.0054931640625,5.771999835968018,173,10,1,2022-07-04T09:31:08,6903,115.06062874999999,6903029,115.05048333333335,171.81295776367188
1656916270,427122,9615791,nan,nan,189,10,1,2022-07-04T09:31:10,6905,115.09045203333334,6904818,115.08030000000001,172.44653595663945
1656916272,261045,9617625,0.00732421875,5.504000186920166,199,10,1,2022-07-04T09:31:12,6907,115.12101741666667,6906652,115.11086666666667,173.16574470785912
1656916273,858971,9619223,0.003662109375,5.823999881744385,215,10,1,2022-07-04T09:31:13,6908,115.14764951666666,6908250,115.1375,171.3331051827393
1656916275,657844,9621022,0.003662109375,5.679999828338623,231,10,1,2022-07-04T09:31:15,6910,115.17763073333334,6910049,115.16748333333334,164.9541280128201
1656916277,419257,9622783,nan,nan,247,10,1,2022-07-04T09:31:17,6912,115.20698761666667,6911810,115.19683333333334,172.02380519441945
1656916279,250308,9624614,0.00457763671875,5.820000171661377,1,10,1,2022-07-04T09:31:19,6914,115.23750513333333,6913641,115.22734999999999,172.5108793220768
1656916280,928594,9626293,0.003662109375,5.815999984741211,17,10,1,2022-07-04T09:31:20,6915,115.26547656666666,6915320,115.25533333333333,171.7365268035533
1656916282,491109,9627855,nan,nan,27,10,1,2022-07-04T09:31:22,6917,115.29151848333332,6916882,115.28136666666666,171.06412785278755
1656916284,98698,9629463,0.003662109375,5.823999881744385,43,10,1,2022-07-04T09:31:24,6919,115.31831163333332,6918490,115.30816666666666,171.51343596018486
1656916285,820270,9631184,0.00640869140625,5.567999839782715,59,10,1,2022-07-04T09:31:25,6920,115.3470045,6920211,115.33685,172.10933771988758
1656916287,530011,9632894,nan,nan,75,10,1,2022-07-04T09:31:27,6922,115.37550018333333,6921921,115.36535,172.11304336953486
1656916289,290676,9634655,nan,nan,85,10,1,2022-07-04T09:31:29,6924,115.40484459999999,6923682,115.3947,171.6099464171085
1656916290,807250,9636171,nan,nan,101,10,1,2022-07-04T09:31:30,6925,115.43012083333333,6925198,115.41996666666667,171.2563755087848
1656916292,343392,9637707,0.0054931640625,5.504000186920166,111,10,1,2022-07-04T09:31:32,6927,115.4557232,6926734,115.44556666666668,171.29448666290133
1656916294,93079,9639457,0.00640869140625,5.811999797821045,127,10,1,2022-07-04T09:31:34,6929,115.48488465,6928484,115.47473333333333,172.2776185928806
1656916295,770968,9641135,0.003662109375,5.803999900817871,143,10,1,2022-07-04T09:31:35,6930,115.51284946666667,6930162,115.5027,172.740079111355
1656916297,499212,9642863,0.003662109375,5.78000020980835,153,10,1,2022-07-04T09:31:37,6932,115.54165353333333,6931890,115.53150000000001,171.80229358023493
1656916298,988248,9644352,nan,nan,169,10,1,2022-07-04T09:31:38,6933,115.56647079999999,6933379,115.55631666666666,171.3883087137642
1656916300,746031,9645844,nan,nan,185,10,1,2022-07-04T09:31:40,6935,115.59576718333332,6934871,115.58118333333333,171.88509325515108
1656916302,803141,9647901,nan,nan,201,10,1,2022-07-04T09:31:42,6937,115.63005235,6936928,115.61546666666666,173.0284467322164
1656916304,429414,9649528,nan,nan,211,10,1,2022-07-04T09:31:44,6939,115.6571569,6938555,115.64258333333333,173.03334705191907
1656916306,184206,9651282,nan,nan,227,10,1,2022-07-04T09:31:46,6941,115.68640343333333,6940309,115.67181666666667,172.4905880091594
1656916307,794145,9652892,nan,nan,237,10,1,2022-07-04T09:31:47,6942,115.71323575,6941919,115.69865,171.2647954161423
1656916309,373889,9654472,0.00640869140625,5.507999897003174,253,10,1,2022-07-04T09:31:49,6944,115.73956481666667,6943499,115.72498333333333,171.87130122553518
1656916311,112637,9656211,nan,nan,13,10,1,2022-07-04T09:31:51,6946,115.76854395000001,6945238,115.75396666666667,172.15159606933594
1656916312,870158,9657968,0.0054931640625,5.504000186920166,29,10,1,2022-07-04T09:31:52,6947,115.79783596666667,6946995,115.78325,171.9298998943271
1656916314,572320,9659671,nan,nan,39,10,1,2022-07-04T09:31:54,6949,115.82620533333333,6948698,115.81163333333333,171.82344270651103
1656916316,74332,9661173,nan,nan,55,10,1,2022-07-04T09:31:56,6951,115.85123886666666,6950200,115.83666666666666,171.14753299908938
1656916317,544127,9662642,0.003662109375,5.507999897003174,65,10,1,2022-07-04T09:31:57,6952,115.87573545000001,6951669,115.86115,171.20036313410156
1656916319,364679,9664463,nan,nan,81,10,1,2022-07-04T09:31:59,6954,115.90607798333333,6953490,115.8915,171.85653087474398
1656916321,46905,9666145,nan,nan,97,10,1,2022-07-04T09:32:01,6956,115.93411508333334,6955172,115.91953333333332,172.23953044066278
1656916322,684141,9667782,nan,nan,107,10,1,2022-07-04T09:32:02,6957,115.96140235,6956809,115.94681666666666,171.44933592362966
1656916324,219733,9669318,nan,nan,123,10,1,2022-07-04T09:32:04,6959,115.98699555,6958345,115.97241666666667,171.43553523903165
1656916325,726044,9670824,nan,nan,139,10,1,2022-07-04T09:32:05,6960,116.01210073333333,6959851,115.99751666666666,171.75290143984537
1656916327,574314,9672673,0.00640869140625,5.492000102996826,149,10,1,2022-07-04T09:32:07,6962,116.04290523333334,6961700,116.02833333333334,172.2074465533173
1656916329,84131,9674182,0.003662109375,5.783999919891357,165,10,1,2022-07-04T09:32:09,6964,116.06806884999999,6963209,116.05348333333333,172.06934314090145
1656916330,814183,9675912,nan,nan,175,10,1,2022-07-04T09:32:10,6965,116.09690305000001,6964939,116.08231666666667,171.63720432002665
1656916332,404204,9677502,nan,nan,191,10,1,2022-07-04T09:32:12,6967,116.1234034,6966529,116.10881666666667,171.13565063476562
1656916333,998669,9679097,nan,nan,207,10,1,2022-07-04T09:32:13,6968,116.14997781666666,6968124,116.13539999999999,171.2690442987259
1656916335,705961,9680804,nan,nan,223,10,1,2022-07-04T09:32:15,6970,116.17843268333333,6969831,116.16385,171.59802325824933
1656916337,574184,9682672,0.0054931640625,5.4720001220703125,233,10,1,2022-07-04T09:32:17,6972,116.20956973333334,6971699,116.19498333333333,171.93331730016433
1656916339,253457,9684352,0.003662109375,5.791999816894531,249,10,1,2022-07-04T09:32:19,6974,116.23755761666666,6973379,116.22298333333333,171.83477525365979
