time_s,time_us,time_steady,iTOW,fTOW,week,gpsFix,flags,ecefX,ecefY,ecefZ,pAcc,ecefVX,ecefVY,ecefVZ,sAcc,pDOP,reserved1,numSV,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,lat,lon,h,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909216,157000,2560974,102835000,141364,2217,3,93,269233882,226322590,530303519,3183,-47,11,30,182,214,0,4,141,11,0,2022-07-04T07:33:36,-149,-2.4807166666666665,56.622795513985395,40.05098116930016,153.27233847086714,-149999,-2.4999833333333332,96.93601589387058
1656909217,175000,2561992,102836000,145348,2217,3,93,269233862,226322603,530303320,3160,31,25,-69,326,214,0,4,169,11,0,2022-07-04T07:33:37,-148,-2.4637499999999997,56.62278620323377,40.05098488677335,151.57235138208878,-148981,-2.4830166666666664,96.79505780236288
1656909218,144000,2562960,102837000,149327,2217,3,93,269233888,226322591,530303415,3181,-27,-50,-3,306,214,0,4,196,11,0,2022-07-04T07:33:38,-147,-2.4476,56.622789983233204,40.05098066506756,152.432676459229,-148013,-2.4668833333333335,96.66088453058394
1656909219,162000,2563978,102838000,153304,2217,3,93,269233977,226322677,530303426,3165,70,57,-63,283,214,0,4,224,11,0,2022-07-04T07:33:39,-146,-2.430633333333333,56.62278126790772,40.05098205979989,153.20377684236885,-146995,-2.4499166666666667,96.51992643907624
1656909220,180000,2564997,102839000,157284,2217,3,93,269233942,226322668,530303541,3165,-122,4,88,208,214,0,4,253,11,0,2022-07-04T07:33:40,-145,-2.4136666666666664,56.62278939284454,40.0509846062862,153.98485000182438,-145976,-2.432933333333333,96.37896834756853
1656909221,202000,2566018,102840000,161270,2217,3,93,269233860,226322760,530303451,3155,-91,121,10,209,214,0,4,26,11,0,2022-07-04T07:33:41,-144,-2.3966333333333334,56.62278521411474,40.051004673647455,153.2136521391507,-144955,-2.415916666666667,96.23745639322584
1656909222,154000,2566971,102841000,165258,2217,3,93,269233804,226322803,530303290,3126,1,9,-9,330,214,0,4,50,11,0,2022-07-04T07:33:42,-143,-2.3807666666666667,56.62277839962778,40.05101590556289,151.7855873511519,-144002,-2.4000333333333335,96.10563703849564
1656909223,172000,2567989,102842000,169241,2217,3,93,269233790,226322914,530303150,3078,6,70,-39,352,214,0,4,79,11,0,2022-07-04T07:33:43,-142,-2.3638,56.622766930394555,40.05103121428213,150.95048133883478,-142984,-2.3830666666666667,96.08978271484375
1656909224,141000,2568957,102843000,173222,2217,0,92,269233796,226322984,530303111,3296,6,70,-39,628,9999,0,0,107,11,0,2022-07-04T07:33:44,-141,-2.3476500000000002,56.622761281387795,40.051039314046996,150.89787575612658,-142016,-2.3669333333333333,95.89827931554694
1656909225,109000,2569925,102844000,177203,2217,0,92,269233802,226323054,530303073,3821,6,70,-39,816,9999,0,0,135,11,0,2022-07-04T07:33:45,-140,-2.3315166666666665,56.622755681785044,40.051047413809584,150.85362093666694,-141048,-2.3508,96.44178701080054
1656909226,127000,2570943,102845000,181184,2217,0,92,269233808,226323125,530303034,4719,6,70,-39,968,9999,0,0,164,11,0,2022-07-04T07:33:46,-139,-2.3145499999999997,56.62274998452265,40.051055638265424,150.80455559957625,-140030,-2.333833333333333,96.9506793545794
1656909227,145000,2571962,102846000,185166,2217,0,92,269233814,226323195,530302995,5964,6,70,-39,1099,9999,0,0,193,11,0,2022-07-04T07:33:47,-138,-2.2975833333333333,56.62274433551401,40.05106373802341,150.75195031863964,-139011,-2.31685,96.9986431200987
1656909228,113000,2572930,102847000,189147,2217,0,92,269233820,226323265,530302956,7495,6,70,-39,1216,9999,0,0,221,11,0,2022-07-04T07:33:48,-137,-2.28145,56.62273868650472,40.051071837779105,150.69934513806766,-138043,-2.3007166666666667,97.04686189853608
1656909229,131000,2573948,102848000,193128,2217,0,92,269233826,226323335,530302917,9261,6,70,-39,1322,9999,0,0,250,11,0,2022-07-04T07:33:49,-136,-2.264483333333333,56.622733037494825,40.05107993753252,150.646740059592,-137025,-2.28375,97.08981835066577
1656909230,151000,2574968,102849000,197110,2217,0,92,269233832,226323406,530302878,11226,6,70,-39,1421,9999,0,0,23,11,0,2022-07-04T07:33:50,-135,-2.2474833333333333,56.6227273402299,40.05108816197905,150.59767513089946,-136005,-2.26675,96.70498319273656
1656909231,119000,2575936,102850000,201091,2217,0,92,269233838,226323476,530302840,13366,6,70,-39,1513,9999,0,0,51,11,0,2022-07-04T07:33:51,-134,-2.23135,56.62272174062345,40.05109626172786,150.55342091367504,-135037,-2.2506166666666667,96.61656536805002
1656909232,137000,2576954,102851000,205072,2217,0,92,269233844,226323546,530302801,15662,6,70,-39,1600,9999,0,0,80,11,0,2022-07-04T07:33:52,-133,-2.214383333333333,56.622716091611665,40.05110436147437,150.5008161369707,-134019,-2.23365,96.69792766571045
1656909233,155000,2577971,102852000,209054,2217,0,92,269233850,226323617,530302762,18102,6,70,-39,1683,9999,0,0,109,11,0,2022-07-04T07:33:53,-132,-2.197416666666667,56.622710394344864,40.05111258591392,150.45175151429083,-133002,-2.2167000000000003,96.90067057871771
1656909234,122000,2578939,102853000,213035,2217,0,92,269233856,226323687,530302723,20675,0,0,0,1761,9999,0,0,137,11,0,2022-07-04T07:33:54,-131,-2.1813,56.62270474533183,40.05112068565584,150.39914693832594,-132034,-2.2005666666666666,97.72789611816408
1656909235,244000,2580060,102854000,217258,2217,3,93,269234485,226324119,530300591,9685,114,-157,-5,308,214,0,4,168,11,0,2022-07-04T07:33:55,-130,-2.1626,56.62254246153463,40.05110862132173,136.77373732030856,-130913,-2.1818833333333334,97.7110918160372
1656909236,159000,2580975,102855000,221274,2217,3,93,269234421,226324017,530300785,8384,-57,-16,29,314,214,0,4,195,11,0,2022-07-04T07:33:56,-129,-2.1473500000000003,56.62256064187313,40.051102610985886,137.76315529297622,-129998,-2.166633333333333,97.60827710305733
1656909237,128000,2581944,102856000,225289,2217,3,93,269234502,226323889,530301200,7043,143,-111,81,214,214,0,4,223,11,0,2022-07-04T07:33:57,-128,-2.1312,56.62258267183532,40.051078159490814,141.1166568539434,-129029,-2.1504833333333333,97.64474473052123
1656909238,146000,2582963,102857000,229307,2217,0,92,269234645,226323778,530301281,7110,143,-111,81,593,9999,0,0,252,11,0,2022-07-04T07:33:58,-127,-2.1142333333333334,56.622583821193814,40.051049328899204,142.00232166823025,-128010,-2.1334999999999997,97.68305643821807
1656909239,116000,2583932,102858000,233324,2217,0,92,269234787,226323666,530301362,7376,143,-111,81,810,9999,0,0,24,11,0,2022-07-04T07:33:59,-126,-2.0980666666666665,56.62258507620298,40.05102047843969,142.88023566219704,-127041,-2.11735,96.89619304869767
1656909240,135000,2584951,102859000,237342,2217,0,92,269234930,226323555,530301443,7962,143,-111,81,981,9999,0,0,53,11,0,2022-07-04T07:34:00,-125,-2.0810833333333334,56.62258622554746,40.05099164786045,143.76590146214713,-126022,-2.100366666666667,96.59381866455078
1656909241,153000,2585969,102860000,241359,2217,0,92,269235072,226323444,530301524,8934,143,-111,81,1125,9999,0,0,82,11,0,2022-07-04T07:34:01,-124,-2.0641166666666666,56.62258743228833,40.05096292210836,144.6473564968836,-125004,-2.0834,97.26696752452706
1656909242,120000,2586937,102861000,245377,2217,0,92,269235215,226323333,530301605,10296,143,-111,81,1254,9999,0,0,110,11,0,2022-07-04T07:34:02,-123,-2.048,56.62258858161883,40.050934091541514,145.53302327964204,-124036,-2.067266666666667,97.92163249991225
1656909243,138000,2587955,102862000,249395,2217,0,92,269235357,226323222,530301686,12012,143,-111,81,1370,9999,0,0,139,11,0,2022-07-04T07:34:03,-122,-2.0310333333333332,56.62258978834577,40.05090536580168,146.4144792948924,-123018,-2.0503,98.22091268389336
1656909244,156000,2588972,102863000,253412,2217,0,92,269235500,226323111,530301767,14035,143,-111,81,1477,9999,0,0,168,11,0,2022-07-04T07:34:04,-121,-2.0140666666666664,56.622590937662295,40.05087653524723,147.30014706129964,-122001,-2.03335,98.1409321156663
1656909249,142000,2593958,102868000,273752,2217,0,92,269234444,226324410,530303098,8685,-47,114,77,860,9999,0,0,55,11,0,2022-07-04T07:34:09,-116,-1.9309666666666667,56.62265463108559,40.05114920523001,158.56631247713594,-117015,-1.95025,96.84583282470703
1656909250,109000,2594926,102869000,277810,2217,0,92,269234397,226324524,530303175,9625,-47,114,77,983,9999,0,0,83,11,0,2022-07-04T07:34:10,-115,-1.9148500000000002,56.62265563219933,40.0511683470477,159.41495165897567,-116047,-1.9341166666666667,97.02057041909266
1656909251,127000,2595943,102870000,281868,2217,0,92,269234350,226324638,530303252,10900,-47,114,77,1092,9999,0,0,112,11,0,2022-07-04T07:34:11,-114,-1.8978833333333334,56.622656633309866,40.051187488861316,160.26359105912076,-115030,-1.9171666666666667,97.3126125650204
1656909252,145000,2596961,102871000,285926,2217,0,92,269234302,226324752,530303329,12491,-47,114,77,1192,9999,0,0,141,11,0,2022-07-04T07:34:12,-113,-1.8809166666666668,56.62265769182027,40.05120673549225,161.1080194429412,-114012,-1.9002000000000001,97.6623322714731
1656909253,162000,2597979,102872000,289984,2217,0,92,269234255,226324866,530303406,14365,-47,114,77,1284,9999,0,0,170,11,0,2022-07-04T07:34:13,-112,-1.8639666666666665,56.62265869292436,40.05122587729778,161.95665927944012,-112994,-1.8832333333333333,98.05262286420172
1656909254,130000,2598946,102873000,294117,2217,3,93,269234297,226323466,530302717,7326,22,29,-115,296,214,0,4,198,11,0,2022-07-04T07:34:14,-111,-1.8478333333333334,56.62268979826126,40.05104690175893,151.4238478018434,-112027,-1.8671166666666668,98.01261076269199
1656909255,148000,2599965,102874000,298191,2217,3,93,269234363,226323220,530302732,6278,60,70,-115,405,214,0,4,227,11,0,2022-07-04T07:34:15,-110,-1.8308666666666666,56.62269862127267,40.05100930848741,150.95619784095905,-111008,-1.8501333333333332,97.33273797368273
1656909256,167000,2600983,102875000,302271,2217,3,93,269234305,226323066,530302738,5402,39,31,-42,350,214,0,4,0,11,0,2022-07-04T07:34:16,-109,-1.8138833333333333,56.62270967825949,40.05099618501329,150.2168827165049,-109990,-1.8331666666666666,97.09785461425781
1656909257,185000,2602001,102876000,306361,2217,3,93,269234284,226322822,530302751,4563,29,10,6,242,214,0,4,29,11,0,2022-07-04T07:34:17,-108,-1.7969166666666667,56.62272330003977,40.050967960536234,149.37323478803606,-108972,-1.8161999999999998,97.14361585762171
1656909258,153000,2602970,102877000,310453,2217,3,93,269234187,226322753,530302739,4043,13,-2,15,197,214,0,4,57,11,0,2022-07-04T07:34:18,-107,-1.7807833333333332,56.62273160486328,40.05096952419706,148.62027351962328,-108003,-1.80005,97.4015953098609
1656909259,172000,2603988,102878000,314545,2217,3,93,269234143,226322747,530302801,3699,20,42,23,144,214,0,4,86,11,0,2022-07-04T07:34:19,-106,-1.7638,56.622737483231944,40.05097338815936,148.931479706954,-106985,-1.7830833333333334,97.87668202243347
1656909260,194000,2605010,102879000,318638,2217,3,93,269234185,226322765,530302880,3489,77,10,20,226,214,0,4,115,11,0,2022-07-04T07:34:20,-105,-1.7467666666666666,56.62273810668037,40.050971230187756,149.83177489746646,-105963,-1.76605,98.2317862119323
1656909261,158000,2605975,102880000,322738,2217,3,93,269234218,226322724,530303026,3311,63,77,74,192,214,0,4,143,11,0,2022-07-04T07:34:21,-104,-1.7307,56.622745403875065,40.05096265856293,151.0448010316378,-104998,-1.7499666666666667,98.43842180603112
1656909262,177000,2606993,102881000,326847,2217,3,93,269234271,226322750,530303067,3169,150,168,13,217,214,0,4,172,11,0,2022-07-04T07:34:22,-103,-1.7137166666666666,56.62274313247295,40.05096034512476,151.70241500339347,-103980,-1.733,98.39264948158235
1656909263,199000,2608015,102882000,330957,2217,3,93,269234338,226322779,530303236,3052,47,55,159,172,214,0,4,201,11,0,2022-07-04T07:34:23,-102,-1.6966833333333333,56.6227462364561,40.0509569382774,153.4984913592591,-102958,-1.7159666666666666,98.27349432822197
1656909264,163000,2608979,102883000,335074,2217,3,93,269234250,226322710,530303190,2905,66,-18,81,177,214,0,4,228,11,0,2022-07-04T07:34:24,-101,-1.6806166666666666,56.622752344888276,40.050957558543274,152.4995090350874,-101994,-1.6999,97.94695490919133
1656909265,181000,2609998,102884000,339192,2217,3,93,269234187,226322663,530303151,2779,26,-2,41,162,214,0,4,0,11,0,2022-07-04T07:34:25,-100,-1.66365,56.62275630247463,40.05095830158382,151.74214324436696,-100975,-1.6829166666666666,97.56773852550252
1656909266,150000,2610966,102885000,343311,2217,3,93,269234126,226322616,530303112,2665,-20,-14,23,165,214,0,4,27,11,0,2022-07-04T07:34:26,-99,-1.6475,56.62276014525499,40.05095883498214,150.99319996506597,-100007,-1.6667833333333335,97.74291679015847
1656909267,168000,2611984,102886000,347428,2217,3,93,269234098,226322574,530303048,2606,-3,-65,-4,237,214,0,4,55,11,0,2022-07-04T07:34:27,-98,-1.6305333333333332,56.622760617334286,40.050956532756445,150.19216117296506,-98989,-1.6498166666666667,98.20620533020927
1656909268,186000,2613002,102887000,351537,2217,3,93,269234089,226322627,530302960,2554,-21,29,-46,220,214,0,4,83,11,0,2022-07-04T07:34:28,-97,-1.6135666666666666,56.62275422887805,40.0509640850234,149.60702351812208,-97971,-1.6328500000000001,98.56041711103879
1656909269,154000,2613971,102888000,355644,2217,3,93,269234181,226322729,530303010,2515,98,109,-19,231,214,0,4,110,11,0,2022-07-04T07:34:29,-96,-1.5974333333333335,56.6227464960563,40.050967160428186,150.77307470626477,-97002,-1.6167,98.83183811048747
1656909270,173000,2614989,102889000,359757,2217,3,93,269234228,226322723,530302966,2478,60,30,22,174,214,0,4,138,11,0,2022-07-04T07:34:30,-95,-1.58045,56.62274191381477,40.0509614856547,150.5823336178891,-95984,-1.5997333333333332,98.52859112975086
1656909271,195000,2616011,102890000,363870,2217,3,93,269234233,226322774,530302906,2435,-8,65,9,181,214,0,4,166,11,0,2022-07-04T07:34:31,-94,-1.5634166666666667,56.62273620154849,40.05096732102816,150.28289206663823,-94962,-1.5827,98.12801641961039
1656909272,159000,2616975,102891000,367982,2217,0,92,269234224,226322839,530302915,2588,-8,65,9,511,9999,0,0,193,11,0,2022-07-04T07:34:32,-93,-1.54735,56.62273402629287,40.050976369637006,150.5502494671544,-93998,-1.5666333333333333,97.35487638828
1656909273,127000,2617943,102892000,372094,2217,0,92,269234216,226322904,530302925,3083,-8,65,9,699,9999,0,0,220,11,0,2022-07-04T07:34:33,-92,-1.5312166666666667,56.62273184303801,40.050985313422785,150.83016882748498,-93030,-1.5505,97.41766615799794
1656909274,145000,2618961,102893000,376206,2217,0,92,269234208,226322970,530302934,3996,-8,65,9,847,9999,0,0,248,11,0,2022-07-04T07:34:34,-91,-1.51425,56.622729562123745,40.050994381902335,151.10527762311838,-92012,-1.5335333333333334,97.49123246324328
1656909275,162000,2619979,102894000,380318,2217,0,92,269234200,226323035,530302944,5269,-8,65,9,972,9999,0,0,20,11,0,2022-07-04T07:34:35,-90,-1.4972999999999999,56.622727378867985,40.05100332568446,151.38519709746052,-90994,-1.5165666666666666,97.77500525528103
1656909276,118000,2620934,102895000,384430,2217,0,92,269234191,226323100,530302953,6824,-8,65,9,1084,9999,0,0,44,11,0,2022-07-04T07:34:36,-89,-1.4813666666666667,56.62272520361048,40.05101237428605,151.6525547264383,-90039,-1.50065,98.1473860892483
1656909277,136000,2621952,102896000,388507,2217,3,93,269234584,226323170,530303024,4115,137,-12,32,260,214,0,4,73,11,0,2022-07-04T07:34:37,-88,-1.4644000000000001,56.62270277401744,40.050979908234446,154.14827291538577,-89021,-1.4836833333333332,96.95440318456116
1656909278,154000,2622970,102897000,392607,2217,3,93,269234580,226323167,530302970,3709,79,9,40,267,214,0,4,102,11,0,2022-07-04T07:34:38,-87,-1.4474333333333333,56.622700480539834,40.05097995343256,153.66987221328242,-88003,-1.4667166666666667,96.07320108747251
1656909279,122000,2623938,102898000,396718,2217,3,93,269234460,226323112,530302846,3471,60,-75,41,257,214,0,4,130,11,0,2022-07-04T07:34:39,-86,-1.4313,56.622703896745975,40.05098567371935,151.934338720938,-87035,-1.4505833333333333,97.65078645698458
1656909280,194000,2625010,102899000,400829,2217,3,93,269234339,226323104,530302768,3259,-57,18,14,192,214,0,4,160,11,0,2022-07-04T07:34:40,-85,-1.4134333333333333,56.622707375022394,40.05099735952097,150.74510645929539,-85963,-1.4327166666666666,98.16353435066469
1656909281,159000,2625975,102900000,404934,2217,3,93,269234395,226323109,530302786,2994,26,-12,8,218,214,0,4,188,11,0,2022-07-04T07:34:41,-84,-1.3973499999999999,56.62270480844606,40.05099211301027,151.14894817778972,-84998,-1.4166333333333334,97.51788330078125
1656909282,177000,2626993,102901000,409044,2217,3,93,269234360,226323054,530302731,2812,11,4,4,176,214,0,4,217,11,0,2022-07-04T07:34:42,-83,-1.3803833333333333,56.62270675429108,40.05098892349925,150.34756594420412,-83980,-1.3996666666666668,97.51788330078125
1656909283,145000,2627962,102902000,413157,2217,3,93,269234303,226323008,530302665,2669,-14,0,-2,175,214,0,4,245,11,0,2022-07-04T07:34:43,-82,-1.36425,56.6227089852709,40.050989162314266,149.39353950389562,-83011,-1.3835166666666665,98.02350144378907
1656909284,164000,2628980,102903000,417264,2217,3,93,269234348,226323034,530302663,2612,39,6,-17,214,214,0,4,18,11,0,2022-07-04T07:34:44,-81,-1.3472666666666666,56.622705048696425,40.050987687443154,149.65838529000249,-81993,-1.36655,98.4228663356989
1656909290,171000,2634987,102909000,441916,2217,3,93,269234261,226322840,530302611,2249,29,-10,-9,110,213,0,4,190,11,0,2022-07-04T07:34:50,-75,-1.24715,56.622716835081384,40.05097261594625,148.17100442158042,-75986,-1.2664333333333333,97.26206448840692
1656909291,193000,2636009,102910000,446024,2217,3,93,269234240,226322820,530302578,2172,10,-4,5,125,213,0,4,219,11,0,2022-07-04T07:34:51,-74,-1.2301166666666667,56.62271737528361,40.05097232327965,147.73619567045722,-74964,-1.2494,97.1818618774414
1656909292,157000,2636973,102911000,450130,2217,3,93,269234314,226322804,530302642,2145,115,-25,21,171,213,0,4,247,11,0,2022-07-04T07:34:52,-73,-1.21405,56.62271706139975,40.05096257137782,148.5256293199808,-74000,-1.2333333333333334,97.34717605299714
1656909293,176000,2637992,102912000,454235,2217,3,93,269234352,226322807,530302618,2138,30,19,3,190,213,0,4,20,11,0,2022-07-04T07:34:53,-72,-1.1970666666666667,56.6227135495926,40.050958962258775,148.49586087965184,-72981,-1.2163499999999998,97.61936080803237
1656909294,197000,2639013,102913000,458342,2217,3,93,269234372,226322827,530302630,2112,71,1,26,171,213,0,4,49,11,0,2022-07-04T07:34:54,-71,-1.18005,56.62271202929491,40.05095935974761,148.75109452396038,-71960,-1.1993333333333331,97.96182930696095
1656909298,165000,2642981,102917000,474848,2217,3,93,269234325,226322878,530302677,2060,-9,-10,19,152,213,0,4,163,11,0,2022-07-04T07:34:58,-67,-1.1139166666666667,56.622714588310195,40.050970645821124,149.12618919745967,-67992,-1.1332,97.53105139187711
1656909299,183000,2643999,102918000,478971,2217,3,93,269234307,226322864,530302684,2032,20,-2,6,168,213,0,4,192,11,0,2022-07-04T07:34:59,-66,-1.0969499999999999,56.62271664296502,40.0509707868645,149.0592808469463,-66974,-1.1162333333333334,97.45383297750159
1656909300,152000,2644967,102919000,483096,2217,3,93,269234286,226322918,530302679,2013,25,103,-22,137,213,0,4,220,11,0,2022-07-04T07:35:00,-65,-1.0808,56.62271499568175,40.05097972167336,149.12025371486033,-66006,-1.1001,98.04834457080248
1656909301,170000,2645986,102920000,487220,2217,3,93,269234247,226322938,530302657,2001,-18,5,6,158,213,0,4,249,11,0,2022-07-04T07:35:01,-64,-1.0638333333333334,56.622715182425374,40.050986303614025,148.84310156803153,-64987,-1.0831166666666665,98.70971652448898
1656909302,188000,2647004,102921000,491341,2217,3,93,269234217,226322933,530302658,1987,-15,4,-8,168,213,0,4,22,11,0,2022-07-04T07:35:02,-63,-1.0468666666666666,56.62271719520427,40.05098882477404,148.70741473304489,-63969,-1.06615,98.32323624845036
1656909303,156000,2647972,102922000,495462,2217,3,93,269234170,226322865,530302779,1983,-48,-78,118,163,213,0,4,50,11,0,2022-07-04T07:35:03,-62,-1.0307333333333333,56.622729152428015,40.05098527207243,149.2791934805741,-63001,-1.0500166666666666,98.09125463458687
1656909304,175000,2648990,102923000,499586,2217,3,93,269234171,226322884,530302781,1987,94,100,-20,170,213,0,4,79,11,0,2022-07-04T07:35:04,-61,-1.0137500000000002,56.62272827700216,40.05098753646807,149.3673668403894,-61983,-1.03305,98.05346230701454
1656909305,197000,2650012,102924001,-496284,2217,3,93,269234043,226322860,530302670,1981,-47,-38,20,172,213,0,4,108,11,0,2022-07-04T07:35:05,-60,-0.9967166666666666,56.62273129882227,40.0509979609016,147.8164435498483,-60961,-1.0160166666666666,97.94268720156549
1656909307,161000,2650977,102925000,-492164,2217,3,93,269234011,226322847,530302661,1956,-27,-13,-5,144,213,0,4,136,11,0,2022-07-04T07:35:07,-58,-0.9639833333333333,56.622733318396065,40.050999694141474,147.560507356545,-59996,-0.9999333333333333,97.58898993481307
1656909307,180000,2651996,102926000,-488043,2217,3,93,269233982,226322832,530302640,1914,-9,-3,-9,136,213,0,4,165,11,0,2022-07-04T07:35:07,-58,-0.9636666666666667,56.622734669411855,40.05100086352623,147.20991685997208,-58977,-0.98295,97.59028340158818
1656909308,150000,2652966,102927000,-483921,2217,3,93,269233943,226322827,530302597,1874,-1,4,-6,149,213,0,4,193,11,0,2022-07-04T07:35:08,-57,-0.9475,56.622735025015054,40.05100432808175,146.66889982519115,-58007,-0.9667833333333333,98.15090519855717
