time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656909150,926700,2497418,40.39962104327098,100148.78800986052,33.472689431991206,98.37566375732422,106,13,2,2022-07-04T07:32:30,-215,-3.5678883333333333,-213555,-3.55925,96.74450708420663,100168.20621572212
1656909153,119100,2499455,40.19837786392729,100112.89093628155,33.486312059973834,101.39281463623047,115,13,2,2022-07-04T07:32:33,-212,-3.5313483333333333,-211518,-3.5253,97.12696517314315,100163.65349446124
1656909154,768100,2501104,40.402176515116324,100147.4676861561,33.494530459559755,98.48657989501953,123,13,2,2022-07-04T07:32:34,-211,-3.503865,-209869,-3.4978166666666666,96.35300379306838,100172.8666568548
1656909155,859100,2502195,40.40345425106627,100147.13835189358,33.472639719498666,98.51414489746094,133,13,2,2022-07-04T07:32:35,-210,-3.4856816666666663,-208778,-3.479633333333333,96.10695376863838,100175.79560036663
1656909156,950100,2503286,40.40441255304067,100149.89778772194,33.49450177908759,98.282470703125,141,13,2,2022-07-04T07:32:36,-209,-3.4674983333333333,-207687,-3.46145,96.15661892423272,100175.20439963337
1656909158,752100,2505088,40.410481799116155,100146.72260557105,33.47801438395,98.5495834350586,149,13,2,2022-07-04T07:32:38,-207,-3.437465,-205885,-3.4314166666666663,96.81613893301089,100167.35351089589
1656909160,621100,2506957,40.41623161156624,100145.7693401992,33.50528050322818,98.62965393066406,160,13,2,2022-07-04T07:32:40,-205,-3.4063149999999998,-204016,-3.4002666666666665,96.95141745049231,100165.7431488447
1656909162,678100,2509014,40.419745386022626,100147.90191815014,33.46695088661146,98.45048522949219,168,13,2,2022-07-04T07:32:42,-203,-3.3720316666666665,-201959,-3.3659833333333333,96.56179053405017,100170.38124306327
1656909163,946100,2510282,40.41495387543439,100148.49404206408,33.472485316674714,98.40060424804688,176,13,2,2022-07-04T07:32:43,-202,-3.3508983333333333,-200691,-3.34485,96.23288522834657,100174.29652996846
1656909165,37100,2511373,40.419745386022626,100149.6356066363,33.48335783142561,98.3047866821289,186,13,2,2022-07-04T07:32:45,-200,-3.332715,-199600,-3.3266666666666667,96.24062618741631,100174.20439963337
1656909166,23900,2512636,40.42325916061657,100147.43396847103,33.477841778140956,98.48920440673828,194,13,2,2022-07-04T07:32:46,-199,-3.3162683333333334,-198337,-3.3056166666666664,96.45286049164399,100171.67794892582
1656909167,849900,2514462,40.42932840796648,100148.24616358364,33.47229158949174,98.42095184326172,203,13,2,2022-07-04T07:32:47,-198,-3.285835,-196511,-3.275183333333333,97.19526980575286,100162.84035168904
1656909169,698900,2516311,40.435397655726796,100147.84474741505,33.47221041055608,98.455078125,213,13,2,2022-07-04T07:32:49,-196,-3.255018333333333,-194662,-3.2443666666666666,97.18975467714085,100162.90602138436
1656909171,284900,2517897,40.439230865050035,100147.58192864704,33.47762985977336,98.4773941040039,221,13,2,2022-07-04T07:32:51,-194,-3.2285850000000003,-193076,-3.2179333333333333,96.46240131352418,100171.56439109778
1656909172,652400,2518988,40.43986973328649,100149.26946425611,33.4830886035524,98.33563232421875,229,13,2,2022-07-04T07:32:52,-193,-3.2057933333333333,-191985,-3.1997500000000003,96.17378997802734,100175.0
1656909173,920400,2520256,40.43475878752217,100151.01166293898,33.51597390182269,98.18927764892578,239,13,2,2022-07-04T07:32:53,-192,-3.18466,-190717,-3.178616666666667,96.38148303588481,100172.52760252365
1656909175,798400,2522134,39.74797809758313,100034.74418327182,33.486802562506504,107.96465301513672,248,13,2,2022-07-04T07:32:55,-190,-3.15336,-188839,-3.1473166666666668,97.33162275074314,100161.21723752792
1656909177,688400,2524024,39.80004547276185,100045.48122769869,33.50250154868728,107.06129455566406,0,13,2,2022-07-04T07:32:57,-188,-3.12186,-186949,-3.115816666666667,97.35302937615077,100160.96244430299
1656909179,470300,2525960,39.825280591844624,100045.2509976281,33.480323014270105,107.08100891113281,10,13,2,2022-07-04T07:32:59,-186,-3.0921616666666667,-185013,-3.0835500000000002,96.55054580675686,100170.51508801342
1656909180,715600,2527051,40.455202572325675,100146.89469002305,33.47741523087546,98.53448486328125,18,13,2,2022-07-04T07:33:00,-185,-3.071406666666667,-183922,-3.065366666666667,96.27496673556013,100173.79560036663
1656909181,806600,2528142,40.45743861157107,100148.1430786008,33.46644494845091,98.43013763427734,26,13,2,2022-07-04T07:33:01,-184,-3.0532233333333334,-182831,-3.0471833333333334,96.05297054333633,100176.4382022472
1656909183,134600,2529470,39.76554684043258,100034.83341238194,33.48657148123726,107.95677185058594,38,13,2,2022-07-04T07:33:03,-182,-3.03109,-181503,-3.02505,96.62612973726714,100169.61538461539
1656909184,551600,2531151,39.76714399904397,100035.26083956318,33.48655093515144,107.92129516601562,48,13,2,2022-07-04T07:33:04,-181,-3.007473333333333,-179822,-2.9970333333333334,96.91825661625715,100166.13791238508
1656909186,771600,2533371,39.745103212717005,100031.32337060275,33.486841064944905,108.25241088867188,56,13,2,2022-07-04T07:33:06,-179,-2.970473333333333,-177602,-2.9600333333333335,97.07912638952973,100164.22293577982
1656909188,389700,2534725,40.46861880863364,100147.70123327454,33.49364318343009,98.46688842773438,66,13,2,2022-07-04T07:33:08,-177,-2.943505,-176248,-2.9374666666666664,96.32585728957585,100173.18980149066
1656909189,480700,2535816,40.47564636178579,100148.498942376,33.47167061915233,98.39994812011719,74,13,2,2022-07-04T07:33:09,-176,-2.9253216666666666,-175157,-2.9192833333333335,96.24062618741631,100174.20439963337
1656909190,605700,2536941,40.47213258514093,100148.10008826789,33.47718741116722,98.43341827392578,83,13,2,2022-07-04T07:33:10,-175,-2.9065716666666663,-174032,-2.9005333333333336,97.01900782842452,100164.93857634903
1656909192,657300,2539407,40.481396178410456,100148.9007258865,33.455185396588426,98.3664779663086,93,13,2,2022-07-04T07:33:12,-173,-2.8723783333333333,-171566,-2.8594333333333335,96.77238519554118,100167.87436904095
1656909194,416300,2541166,39.89491678004144,100052.58108813647,33.479405479487276,106.46475219726562,101,13,2,2022-07-04T07:33:14,-171,-2.8430616666666664,-169807,-2.8301166666666666,96.99086040735591,100165.27365356623
1656909197,309300,2544059,40.49161807554158,100149.19854324739,33.46051589127091,98.34153747558594,119,13,2,2022-07-04T07:33:17,-168,-2.794845,-166914,-2.7819,96.25332159280133,100174.05326128908
1656909199,383200,2545150,40.488104298271445,100146.71905462864,33.455093367626525,98.5495834350586,128,13,2,2022-07-04T07:33:19,-166,-2.7602800000000003,-165823,-2.763716666666667,97.1713917948966,100163.1245989991
1656909201,570700,2547337,39.732325947759456,100022.5037334556,33.48154703772283,108.99415588378906,136,13,2,2022-07-04T07:33:21,-164,-2.723821666666667,-163636,-2.7272666666666665,96.91387214601134,100166.1900676027
1656909203,815200,2549582,39.879264604592755,100049.51896663298,33.47961182278159,106.7222900390625,146,13,2,2022-07-04T07:33:23,-162,-2.6864133333333333,-161391,-2.68985,93.06275447514113,100212.03340757238
1656909205,167200,2550934,40.49513185294927,100146.64977398688,33.48234811004517,98.55548858642578,154,13,2,2022-07-04T07:33:25,-160,-2.66388,-160039,-2.6673166666666663,96.31086036812515,100173.36833160231
1656909204,108100,2555443,39.79908717724031,100032.50569805225,33.48066791546826,108.15254974365234,181,13,2,2022-07-04T07:33:24,-161,-2.6815316666666664,-155530,-2.5921666666666665,93.5677335718951,100206.02219187436
1656909205,469200,2556968,39.78694876818647,100029.49630970946,33.47536591971639,108.4054946899414,189,13,2,2022-07-04T07:33:25,-160,-2.658846666666667,-154005,-2.56675,96.35900597998261,100172.79520697167
1656909207,110700,2558740,39.91120782269318,100048.841254465,33.46826278670179,106.77879333496094,199,13,2,2022-07-04T07:33:27,-158,-2.631488333333333,-152233,-2.5372166666666667,96.4107720306219,100172.17892576121
1656909208,469200,2559804,40.51749225785761,100147.49950501668,33.476579370056456,98.48395538330078,209,13,2,2022-07-04T07:33:28,-157,-2.6088466666666665,-151169,-2.5194833333333335,96.11906146277393,100175.65144596652
1656909209,533200,2560868,40.515575651504335,100147.18161281486,33.46019522094358,98.5108642578125,220,13,2,2022-07-04T07:33:29,-156,-2.5911133333333334,-150105,-2.50175,96.11062662225021,100175.75187969925
1656909210,863200,2562198,40.52356151157967,100147.79138678912,33.46555763566426,98.45967102050781,232,13,2,2022-07-04T07:33:30,-155,-2.5689466666666667,-148775,-2.4795833333333333,96.53065645605102,100170.75187969925
1656909212,668200,2564003,40.53538058579515,100149.21032980921,33.48727871759802,98.34022521972656,242,13,2,2022-07-04T07:33:32,-153,-2.538863333333333,-146970,-2.4495,96.59381866455078,100170.0
1656909214,530200,2565865,40.53729719257135,100148.62943122663,33.459903281133116,98.3887939453125,252,13,2,2022-07-04T07:33:34,-151,-2.50783,-145108,-2.4184666666666668,96.98896382889657,100165.2962264151
1656909222,68500,2567447,40.53921379938847,100149.29412203423,33.48722895079881,98.3330078125,8,13,2,2022-07-04T07:33:42,-143,-2.3821916666666665,-143526,-2.3921,96.11747585659379,100175.67034325509
1656909223,132500,2568511,40.542088709690894,100147.16993576569,33.47624882274032,98.51152038574219,19,13,2,2022-07-04T07:33:43,-142,-2.3644583333333333,-142462,-2.3743666666666665,96.08978271484375,100176.0
1656909224,196500,2569575,40.53154737236555,100145.97356804955,33.47092020774585,98.61193084716797,29,13,2,2022-07-04T07:33:44,-141,-2.346725,-141398,-2.3566333333333334,95.88513344212582,100178.43609022556
1656909225,553500,2570932,40.54113040624652,100147.01099432229,33.44343929925523,98.52529907226562,41,13,2,2022-07-04T07:33:45,-140,-2.324108333333333,-140041,-2.3340166666666664,96.8186145125663,100167.32401800963
1656909227,6700,2572565,40.55294948277553,100146.6958283865,33.470631280797505,98.55155181884766,51,13,2,2022-07-04T07:33:47,-138,-2.2998883333333335,-138408,-2.3068,96.9921270211092,100165.25855300056
1656909228,742700,2574301,40.55774100073067,100146.24489683687,33.454156320025746,98.58961486816406,61,13,2,2022-07-04T07:33:48,-137,-2.270955,-136672,-2.2778666666666667,97.07907832583615,100164.22350791718
1656909230,468300,2575802,40.56157421527896,100145.31998767205,33.46504499151054,98.66706085205078,74,13,2,2022-07-04T07:33:50,-135,-2.242195,-135171,-2.25285,96.58526927547095,100170.10175798794
1656909231,532300,2576866,40.55710213165521,100144.06867025078,33.465105485128234,98.77206420898438,84,13,2,2022-07-04T07:33:51,-134,-2.224461666666667,-134107,-2.235116666666667,96.71446067408512,100168.56390977444
1656909232,596300,2577930,40.55901873889525,100141.09182937947,33.44866721019015,99.0221176147461,94,13,2,2022-07-04T07:33:52,-133,-2.206728333333333,-133043,-2.2173833333333333,96.62540034243935,100169.62406015038
1656909233,810300,2579458,40.56029647707801,100135.5601514342,33.470534057923736,99.48677825927734,106,13,2,2022-07-04T07:33:53,-132,-2.186495,-131515,-2.1919166666666663,97.46125061594543,100159.67413441955
1656909235,577300,2581225,40.56956007944702,100140.90077532466,33.44305398676402,99.03852844238281,116,13,2,2022-07-04T07:33:55,-130,-2.1570449999999997,-129748,-2.1624666666666665,97.66225674651389,100157.28139534884
1656909237,703500,2583037,40.57339329450008,100138.20991989656,33.464887146955,99.26428985595703,127,13,2,2022-07-04T07:33:57,-128,-2.121608333333333,-127936,-2.1322666666666668,97.6664032646858,100157.23205805931
1656909239,235500,2584569,40.57435159828892,100140.44975807033,33.470344812124075,99.07593536376953,137,13,2,2022-07-04T07:33:59,-126,-2.096075,-126404,-2.106733333333333,96.79069308109021,100167.65642683912
1656909240,326500,2585660,40.577226509716844,100140.7531246695,33.45936365619697,99.05099487304688,145,13,2,2022-07-04T07:34:00,-125,-2.077891666666667,-125313,-2.08855,96.59381866455078,100170.0
1656909241,417500,2586751,40.57818481354661,100140.39181798288,33.49217561343163,99.08118438720703,153,13,2,2022-07-04T07:34:01,-124,-2.0597083333333335,-124222,-2.0703666666666667,97.56199299836919,100158.47496206373
1656909242,926900,2588446,40.06357712948177,100056.3030702809,33.460776888541,106.1513671875,163,13,2,2022-07-04T07:34:02,-123,-2.0345516666666668,-122527,-2.042116666666667,98.15885173415032,100151.3699630037
1656909245,41900,2590561,40.58265689822083,100137.65463509082,33.45928990532146,99.3108901977539,172,13,2,2022-07-04T07:34:05,-120,-1.9993016666666668,-120412,-2.006866666666667,97.79259386294741,100155.72987310172
1656909246,918900,2592438,40.5963925882563,100142.13392362795,33.43722102662486,98.93482971191406,180,13,2,2022-07-04T07:34:06,-119,-1.9680183333333334,-118535,-1.9755833333333332,96.95022965186152,100165.7572755418
1656909249,276900,2594796,40.596073153580434,100139.29570569865,33.47005291493953,99.17306518554688,198,13,2,2022-07-04T07:34:09,-116,-1.9287183333333333,-116177,-1.9362833333333334,96.84583282470703,100167.0
1656909251,70700,2596404,40.600864673837734,100136.9688064909,33.48640050384846,99.36864471435547,206,13,2,2022-07-04T07:34:11,-114,-1.8988216666666666,-114569,-1.9094833333333334,97.29646131471024,100161.63576934335
1656909253,250700,2598584,40.60437845552233,100138.40799150133,33.458997426976524,99.24788665771484,217,13,2,2022-07-04T07:34:13,-112,-1.8624883333333335,-112389,-1.8731499999999999,98.08666295817912,100152.22932846048
1656909255,276700,2600610,40.60118410853065,100136.68553930715,33.43715491214031,99.39226531982422,225,13,2,2022-07-04T07:34:15,-110,-1.8287216666666666,-110363,-1.8393833333333334,97.24678549043567,100162.22714366837
1656909256,367700,2601701,40.61044771511972,100138.35276460572,33.447973170382475,99.25247955322266,233,13,2,2022-07-04T07:34:16,-109,-1.8105383333333334,-109272,-1.8212000000000002,97.09785461425781,100164.0
1656909257,458700,2602792,40.61396149717948,100135.80330077044,33.469810850438286,99.4664306640625,243,13,2,2022-07-04T07:34:17,-108,-1.7923550000000001,-108181,-1.8030166666666667,97.16469082364678,100163.20439963337
1656909259,182700,2604516,40.61683640987614,100135.75977344504,33.44788601665709,99.47036743164062,251,13,2,2022-07-04T07:34:19,-106,-1.7636216666666666,-106457,-1.7742833333333332,97.88167066602966,100154.66952573159
1656909260,962700,2606296,40.61907245314833,100132.29410841453,33.442385575855425,99.7611083984375,4,13,2,2022-07-04T07:34:20,-105,-1.7339550000000001,-104677,-1.7446166666666667,98.41422700026494,100148.3299901116
1656909262,460700,2608008,40.62801662679412,100133.75604082423,33.45320692611612,99.63838195800781,14,13,2,2022-07-04T07:34:22,-103,-1.7089883333333333,-102965,-1.7160833333333334,98.37990599929961,100148.73853063844
1656909264,68700,2609402,40.62226680077665,100131.6204320648,33.45328347276066,99.81820678710938,22,13,2,2022-07-04T07:34:24,-101,-1.6821883333333332,-101571,-1.69285,97.97889751003635,100153.5120967742
1656909265,305700,2610639,40.623863974633444,100129.9670307826,33.42043361496431,99.9566879272461,30,13,2,2022-07-04T07:34:25,-100,-1.6615716666666667,-100334,-1.6722333333333335,97.51972974712537,100158.97800183318
1656909266,396700,2611730,40.626100018080706,100131.35715126328,33.442290392635094,99.8398666381836,40,13,2,2022-07-04T07:34:26,-99,-1.6433883333333335,-99243,-1.65405,97.86562780521842,100154.86048405003
1656909268,569700,2613903,40.64079401926283,100134.26098183668,33.45303531296392,99.59637451171875,49,13,2,2022-07-04T07:34:28,-97,-1.6071716666666667,-97070,-1.6178333333333332,98.69392502882295,100145.00055225735
1656909270,537700,2615871,40.644946672206814,100134.43987830683,33.44203383575956,99.58128356933594,57,13,2,2022-07-04T07:34:30,-95,-1.5743716666666667,-95102,-1.5850333333333333,98.4200590651045,100148.26062753037
1656909271,858800,2617396,39.94953969942035,100020.942214604,33.44590193523678,109.12489318847656,67,13,2,2022-07-04T07:34:31,-94,-1.5523533333333333,-93577,-1.5596166666666667,97.54554640734007,100158.67068654449
1656909273,153900,2618487,40.64846045561717,100134.14478785312,33.45292967525248,99.6055679321289,75,13,2,2022-07-04T07:34:33,-92,-1.5307683333333335,-92486,-1.5414333333333334,97.41941103899528,100160.17218747587
1656909274,278900,2619612,40.648141020756,100133.04065206842,33.44746323537843,99.69876098632812,83,13,2,2022-07-04T07:34:34,-91,-1.5120183333333335,-91361,-1.5226833333333334,97.50123119439019,100159.19822222223
1656909275,952900,2621286,39.98308010498588,100025.71358941728,33.45638263200471,108.72412872314453,94,13,2,2022-07-04T07:34:35,-90,-1.4841183333333334,-89687,-1.4947833333333334,98.0830763866458,100152.27202472952
1656909277,592900,2623060,39.930054326704905,100013.08805928177,33.457088083089936,109.78582000732422,102,13,2,2022-07-04T07:34:37,-88,-1.456785,-87913,-1.4652166666666666,96.0845476858339,100176.06232294618
1656909279,177000,2624764,40.07954876990955,100039.84871181705,33.43870373415012,107.53498077392578,110,13,2,2022-07-04T07:34:39,-86,-1.4303833333333331,-86209,-1.4368166666666666,97.74042198934323,100156.35092289785
1656909280,924100,2626257,40.66698767951029,100134.35723443828,33.45268133780542,99.58784484863281,120,13,2,2022-07-04T07:34:40,-85,-1.401265,-84716,-1.4119333333333333,97.6689484399314,100157.20173375445
1656909282,15100,2627348,40.66698767951029,100132.79632756788,33.42532152796411,99.71910858154297,128,13,2,2022-07-04T07:34:42,-83,-1.3830816666666665,-83625,-1.39375,97.51788330078125,100159.0
1656909283,106100,2628439,40.67209863849867,100132.6137648208,33.41430575141331,99.73419952392578,137,13,2,2022-07-04T07:34:43,-82,-1.3648983333333333,-82534,-1.3755666666666668,98.0018137761708,100153.23936287884
1656909285,213400,2630546,40.67625129289102,100133.80144179982,33.463498564133836,99.63444519042969,147,13,2,2022-07-04T07:34:45,-80,-1.3297766666666668,-80427,-1.3404500000000001,98.6971418802153,100144.96226498956
1656909287,449100,2632782,39.98851045754209,100020.36623268935,33.445382114853956,109.17350769042969,155,13,2,2022-07-04T07:34:47,-78,-1.292515,-78191,-1.3031833333333334,98.66844598870529,100145.3038277512
1656909290,81100,2635414,40.68583434222203,100136.39928091492,33.40864734731341,99.41654968261719,173,13,2,2022-07-04T07:34:50,-75,-1.2486483333333331,-75559,-1.2593166666666666,97.31623589881865,100161.40042194093
1656909291,315100,2636648,40.69062586727123,100136.84690224062,33.43594213480605,99.37914276123047,182,13,2,2022-07-04T07:34:51,-74,-1.2280816666666667,-74325,-1.23875,97.1818618774414,100163.0
1656909293,202100,2638535,40.36895538680221,100084.50953112464,33.44028955724726,103.77964782714844,190,13,2,2022-07-04T07:34:53,-72,-1.1966316666666665,-72438,-1.2073,97.6263323704528,100157.70906200318
1656909295,317100,2640650,40.70116722327987,100135.58271082632,33.446746325922426,99.48480987548828,200,13,2,2022-07-04T07:34:55,-70,-1.1613816666666668,-70323,-1.1720499999999998,98.36223201526253,100148.94893617021
1656909297,8100,2642341,40.70436157382994,100135.60262656101,33.40292189345485,99.4834976196289,208,13,2,2022-07-04T07:34:57,-68,-1.1331983333333333,-68632,-1.1438666666666668,97.71267281954701,100156.68125369604
1656909299,189100,2644522,40.70404213876982,100135.19217999795,33.430289409075314,99.51762390136719,227,13,2,2022-07-04T07:34:59,-66,-1.0968483333333334,-66451,-1.1075166666666665,97.45337027383981,100159.76794582393
1656909300,472200,2646069,40.711389145440286,100132.9308660444,33.441133516468476,99.70794677734375,235,13,2,2022-07-04T07:35:00,-65,-1.0754633333333332,-64904,-1.0817333333333332,98.32707077045143,100149.36752800984
1656909302,273400,2647980,40.05303584835637,100024.61223286556,33.44998786499263,108.81676483154297,243,13,2,2022-07-04T07:35:02,-63,-1.0454433333333333,-62993,-1.0498833333333333,98.29081442568642,100149.79911874364
1656909304,802500,2650135,40.718736152712154,100133.41286683333,33.44650800879592,99.6672592163086,253,13,2,2022-07-04T07:35:04,-61,-1.0032916666666667,-60838,-1.0139666666666667,98.03018979911305,100152.90154960046
1656909305,893500,2651226,40.71234745070251,100133.43664914765,33.4411202643144,99.66529083251953,5,13,2,2022-07-04T07:35:05,-60,-0.9851083333333333,-59747,-0.9957833333333334,97.62090806410359,100157.77360219981
1656909307,127500,2652460,40.72065276340372,100130.0882315767,33.45195410309118,99.94683837890625,14,13,2,2022-07-04T07:35:07,-58,-0.9645416666666667,-58513,-0.9752166666666666,97.58670934865695,100158.18071312804
1656909308,482500,2653815,39.987232727499304,100013.90697661041,33.4399364022588,109.71683502197266,24,13,2,2022-07-04T07:35:08,-57,-0.9419583333333333,-57158,-0.9526333333333333,98.3792321103795,100148.74659400545
1656909310,32600,2655519,40.14854628921751,100036.68080990022,33.44324756519357,107.80171966552734,32,13,2,2022-07-04T07:35:10,-55,-0.9161233333333333,-55454,-0.9242333333333334,97.97122493555696,100153.60343747826
1656909311,942600,2657429,40.03866137608968,100020.3556250037,33.461109443006876,109.17416381835938,40,13,2,2022-07-04T07:35:11,-54,-0.88429,-53544,-0.8924,98.19638962743362,100150.92315128082
1656909313,608600,2658941,40.73662452075841,100132.00013937798,33.43531870978969,99.78604888916016,50,13,2,2022-07-04T07:35:13,-52,-0.8565233333333333,-52032,-0.8672,97.84449037021568,100155.11214333112
1656909314,736600,2660069,40.730235817475474,100130.43114852143,33.41898811341743,99.91796112060547,59,13,2,2022-07-04T07:35:14,-51,-0.8377233333333333,-50904,-0.8484,97.63510620171297,100157.60460992908
1656909315,827600,2661160,40.73662452075841,100136.50991109917,33.42984591275171,99.40736389160156,67,13,2,2022-07-04T07:35:15,-50,-0.81954,-49813,-0.8302166666666667,97.40138193579796,100160.38680109991
1656909317,863600,2663196,40.05878563790766,100022.93448131197,33.44444762209647,108.95735931396484,77,13,2,2022-07-04T07:35:17,-48,-0.7856066666666667,-47777,-0.7962833333333333,98.27572404577377,100149.97872340426
1656909319,939600,2665272,40.74876305824883,100132.58267011803,33.418735253993255,99.73682403564453,85,13,2,2022-07-04T07:35:19,-46,-0.7510066666666667,-45701,-0.7616833333333334,98.52595520019531,100147.0
1656909321,887600,2667220,40.75547119809255,100131.09299200651,33.42958813250529,99.86217498779297,93,13,2,2022-07-04T07:35:21,-44,-0.7185400000000001,-43753,-0.7292166666666666,98.02748500210254,100152.93375394322
1656909322,978600,2668311,40.75515176285053,100130.16215226002,33.435066465833664,99.94027709960938,104,13,2,2022-07-04T07:35:22,-43,-0.7003566666666666,-42662,-0.7110333333333333,97.674118539387,100157.14020329478
1656909324,69600,2669402,40.757068374319715,100132.04103289625,33.43503990643379,99.78276824951172,112,13,2,2022-07-04T07:35:24,-41,-0.6821733333333333,-41571,-0.69285,97.53505435457588,100158.79560036663
1656909325,623600,2670956,40.07890990423787,100021.0400337911,33.438711562284205,109.11701202392578,120,13,2,2022-07-04T07:35:25,-40,-0.6562733333333333,-40017,-0.66695,98.50912721331802,100147.20035460993
1656909327,173700,2672850,40.76090159738087,100131.9509463478,33.413097051035265,99.78998565673828,130,13,2,2022-07-04T07:35:27,-38,-0.6304383333333334,-38123,-0.6353833333333333,98.6583517737092,100145.42398658763
1656909328,981700,2674658,40.766970867562506,100135.36445968263,33.42396076791654,99.50318145751953,138,13,2,2022-07-04T07:35:28,-37,-0.600305,-36315,-0.60525,98.24042892456055,100150.39889502763
1656909330,714000,2676046,40.76792917341818,100134.3091166486,33.41847427615422,99.59178161621094,147,13,2,2022-07-04T07:35:30,-35,-0.5714333333333333,-34927,-0.5821166666666666,97.67823371195416,100157.09121782245
1656909331,805000,2677137,40.77208183224432,100135.00820308621,33.41294242615366,99.53337097167969,157,13,2,2022-07-04T07:35:31,-34,-0.55325,-33836,-0.5639333333333333,97.83824923127358,100155.18638573744
1656909333,299000,2678631,40.77367900876707,100133.70125256383,33.40197454256879,99.64297485351562,165,13,2,2022-07-04T07:35:33,-32,-0.52835,-32342,-0.5390333333333334,94.29064879286827,100197.41672834937
1656909335,223000,2680555,40.77463731469436,100132.12550506278,33.43480080836784,99.77554321289062,173,13,2,2022-07-04T07:35:35,-30,-0.49628333333333335,-30418,-0.5069666666666667,97.15827086984295,100163.28082191781
1656909337,510000,2682842,40.78230376248105,100133.71169009931,33.451117127314916,99.64231872558594,183,13,2,2022-07-04T07:35:37,-28,-0.45816666666666667,-28131,-0.46885,98.45468685273849,100147.84837861525
1656909338,862000,2684194,40.78294263315949,100134.67434356573,33.40184898540853,99.56159210205078,192,13,2,2022-07-04T07:35:38,-27,-0.4356333333333334,-26779,-0.44631666666666664,97.65709661803696,100157.34280476627
1656909339,953000,2685285,40.78901190483157,100131.84314018842,33.434606789359286,99.7991714477539,200,13,2,2022-07-04T07:35:39,-26,-0.41745,-25688,-0.4281333333333333,97.62832484944661,100157.68533333333
1656909341,78000,2686410,40.78997021092257,100130.9612147261,33.440066917841776,99.87333679199219,210,13,2,2022-07-04T07:35:41,-24,-0.3987,-24563,-0.4093833333333333,98.16914635097858,100151.24742268042
1656909342,835200,2688331,40.79348400001045,100131.01275882387,33.42359869455662,99.86874389648438,218,13,2,2022-07-04T07:35:42,-23,-0.3694133333333333,-22642,-0.3773666666666667,98.5527163714389,100146.68144217263
1656909345,178100,2690510,40.15046288773321,100027.8140556127,33.44322144385634,108.54740142822266,226,13,2,2022-07-04T07:35:45,-20,-0.33036499999999996,-20463,-0.34105,98.23894811337809,100150.41653584511
1656909346,788100,2692120,40.17825357081019,100032.49795685247,33.42098559837312,108.15320587158203,237,13,2,2022-07-04T07:35:46,-19,-0.30353166666666664,-18853,-0.3142166666666667,97.75571150216997,100156.16894409938
1656909348,22100,2693354,40.803067061858386,100131.70237232899,33.417994576223684,99.81098937988281,245,13,2,2022-07-04T07:35:48,-17,-0.282965,-17619,-0.29365,97.89236972011275,100154.54213938411
1656909349,113100,2694445,40.80178932021954,100133.07295549489,33.3851688643655,99.69613647460938,253,13,2,2022-07-04T07:35:49,-16,-0.2647816666666667,-16528,-0.27546666666666664,97.60373701030896,100157.97800183318
1656909350,387500,2696043,40.14151876167673,100024.7932931843,33.42694433112262,108.80099487304688,7,13,2,2022-07-04T07:35:50,-15,-0.24354166666666668,-14930,-0.24883333333333332,98.18635829633149,100151.04252098527
1656909352,123500,2697779,40.16739284306614,100026.59179080135,33.42659594597881,108.64989471435547,15,13,2,2022-07-04T07:35:52,-13,-0.21460833333333335,-13194,-0.2199,98.56475965107957,100146.53808219178
1656909354,411500,2700067,40.162920779082924,100027.94075832068,33.39385992952806,108.5368881225586,24,13,2,2022-07-04T07:35:54,-11,-0.176475,-10906,-0.1817666666666667,97.93737050424708,100154.00643564356
1656909355,860400,2701192,40.81041407663472,100130.65466933156,33.42884061800865,99.89893341064453,34,13,2,2022-07-04T07:35:55,-10,-0.15232666666666667,-9781,-0.16301666666666667,97.7117557455865,100156.6921802747
1656909356,951400,2702283,40.818399962943296,100133.34520387503,33.41778389696431,99.67316436767578,42,13,2,2022-07-04T07:35:56,-9,-0.13414333333333334,-8690,-0.14483333333333331,97.61906161775947,100157.79560036663
1656909358,310400,2703642,40.1549349510957,100021.43967253389,33.42129769089373,109.08350372314453,50,13,2,2022-07-04T07:35:58,-7,-0.11149333333333335,-7331,-0.12218333333333334,98.53799288313434,100146.85673647554
1656909360,894600,2706226,40.25715360299239,100038.57183505231,33.436325963471,107.64273071289062,60,13,2,2022-07-04T07:36:00,-5,-0.06842333333333334,-4747,-0.07911666666666667,98.39189619953144,100148.59587206555
1656909363,39400,2708371,40.83245512457215,100131.29602472158,33.434013635672855,99.8451156616211,69,13,2,2022-07-04T07:36:03,-2,-0.032676666666666666,-2602,-0.043366666666666664,98.12339375813802,100151.79207459207
1656909364,271400,2709603,40.83245512457215,100132.51037255258,33.41759180881865,99.7433853149414,77,13,2,2022-07-04T07:36:04,-1,-0.012143333333333334,-1370,-0.022833333333333334,97.89952230453491,100154.45698051948
1656909365,362400,2710694,40.82926076946323,100124.85765217208,33.412163249143106,100.38630676269531,87,13,2,2022-07-04T07:36:05,0,0.00604,-279,-0.0046500000000000005,98.6316940850152,100145.74133333334
